run,candidate_idx,candidate_name,duration_ns,cpu_cycles,system
990,3,George,2757800,27582,secure
990,4,Jess,2753600,27540,secure
991,0,Marcus,2861400,28619,secure
991,1,Trey,2535100,25355,secure
991,2,Will,2519000,25195,secure
991,3,George,2586800,25872,secure
991,4,Jess,2905900,29065,secure
992,0,Marcus,2460100,24605,secure
992,1,Trey,4261800,42622,secure
992,2,Will,2313300,23137,secure
992,3,George,4436200,44366,secure
992,4,Jess,2579800,25802,secure
993,0,Marcus,3920900,39213,secure
993,1,Trey,2425300,24257,secure
993,2,Will,3434500,34350,secure
993,3,George,3049200,30497,secure
993,4,Jess,3085600,30859,secure
994,0,Marcus,3504000,35044,secure
994,1,Trey,2700400,27010,secure
994,2,Will,3494400,34950,secure
994,3,George,2529800,25303,secure
994,4,Jess,3736200,37367,secure
995,0,Marcus,2909100,29097,secure
995,1,Trey,2742800,27432,secure
995,2,Will,3357800,33582,secure
995,3,George,2807400,28078,secure
995,4,Jess,3499500,35001,secure
996,0,Marcus,3253600,32538,secure
996,1,Trey,3430500,34309,secure
996,2,Will,2555300,25556,secure
996,3,George,2505700,25063,secure
996,4,Jess,2513700,25142,secure
997,0,Marcus,3282900,32833,secure
997,1,Trey,2978900,29794,secure
997,2,Will,3399700,34002,secure
997,3,George,3380400,33808,secure
997,4,Jess,2795900,27963,secure
998,0,Marcus,2928800,29293,secure
998,1,Trey,3845600,38460,secure
998,2,Will,2639600,26400,secure
998,3,George,2860600,28610,secure
998,4,Jess,3851600,38520,secure
999,0,Marcus,2513800,25142,secure
999,1,Trey,3373800,33742,secure
999,2,Will,2799700,28002,secure
999,3,George,2433500,24339,secure
999,4,Jess,3472000,34726,secure
1000,0,Marcus,2632200,26327,secure
1000,1,Trey,2553500,25539,secure
1000,2,Will,2530300,25308,secure
1000,3,George,2693200,26937,secure
1000,4,Jess,2536800,25373,secure
1001,0,Marcus,2591200,25917,secure
1001,1,Trey,2828600,28290,secure
1001,2,Will,2392100,23926,secure
1001,3,George,3011600,30120,secure
1001,4,Jess,2756000,27565,secure
1002,0,Marcus,3947700,39482,secure
1002,1,Trey,3208300,32087,secure
1002,2,Will,2436800,24372,secure
1002,3,George,2387800,23882,secure
1002,4,Jess,4104900,41054,secure
1003,0,Marcus,2747100,27476,secure
1003,1,Trey,2772100,27727,secure
1003,2,Will,3477200,34777,secure
1003,3,George,2396500,23970,secure
1003,4,Jess,2676400,26769,secure
1004,0,Marcus,2828000,28285,secure
1004,1,Trey,2808300,28087,secure
1004,2,Will,2662900,26634,secure
1004,3,George,2745700,27461,secure
1004,4,Jess,2797300,27976,secure
1005,0,Marcus,2713400,27575,secure
1005,1,Trey,3212100,32125,secure
1005,2,Will,3240900,32414,secure
1005,3,George,2954000,29546,secure
1005,4,Jess,2839400,28399,secure
1006,0,Marcus,3784800,37854,secure
1006,1,Trey,3122600,32184,secure
1006,2,Will,2339000,23395,secure
1006,3,George,3407300,34103,secure
1006,4,Jess,3338400,33506,secure
1007,0,Marcus,3614100,36658,secure
1007,1,Trey,3264400,33235,secure
1007,2,Will,3554900,35552,secure
1007,3,George,3757700,37580,secure
1007,4,Jess,2846100,28467,secure
1008,0,Marcus,2626000,26264,secure
1008,1,Trey,2589800,25903,secure
1008,2,Will,2832500,28329,secure
1008,3,George,3340900,33415,secure
1008,4,Jess,3402100,34027,secure
1009,0,Marcus,3608800,36092,secure
1009,1,Trey,2996600,29970,secure
1009,2,Will,2282800,22832,secure
1009,3,George,2262500,22629,secure
1009,4,Jess,3621800,36222,secure
1010,0,Marcus,2882900,28835,secure
1010,1,Trey,3319000,33195,secure
1010,2,Will,3363700,33640,secure
1010,3,George,2850200,28506,secure
1010,4,Jess,2643800,26442,secure
1011,0,Marcus,3886600,38870,secure
1011,1,Trey,3063800,30642,secure
1011,2,Will,4258800,42593,secure
1011,3,George,3071700,30719,secure
1011,4,Jess,2518400,25189,secure
1012,0,Marcus,2548300,25488,secure
1012,1,Trey,3928000,39284,secure
1012,2,Will,4581100,45816,secure
1012,3,George,2819000,28194,secure
1012,4,Jess,2319300,23196,secure
1013,0,Marcus,3811400,38119,secure
1013,1,Trey,3416800,34172,secure
1013,2,Will,2476600,24771,secure
1013,3,George,2318600,23190,secure
1013,4,Jess,2502400,25029,secure
1014,0,Marcus,2373000,23789,secure
1014,1,Trey,2634200,26347,secure
1014,2,Will,2699300,26998,secure
1014,3,George,2861500,28619,secure
1014,4,Jess,2656100,26566,secure
1015,0,Marcus,2539100,25396,secure
1015,1,Trey,2432400,24328,secure
1015,2,Will,2307200,23076,secure
1015,3,George,2303600,23039,secure
1015,4,Jess,2631600,26320,secure
1016,0,Marcus,2604900,26052,secure
1016,1,Trey,2660500,26610,secure
1016,2,Will,3078800,30792,secure
1016,3,George,2515300,25157,secure
1016,4,Jess,2466100,24666,secure
1017,0,Marcus,2719300,27198,secure
1017,1,Trey,4277700,42906,secure
1017,2,Will,3716900,37173,secure
1017,3,George,2468800,24694,secure
1017,4,Jess,2797800,27983,secure
1018,0,Marcus,3948400,39488,secure
1018,1,Trey,2984000,29844,secure
1018,2,Will,3994400,39950,secure
1018,3,George,2929900,29307,secure
1018,4,Jess,2779400,27799,secure
1019,0,Marcus,3865200,38656,secure
1019,1,Trey,2562500,25630,secure
1019,2,Will,2684900,26853,secure
1019,3,George,2631300,26318,secure
1019,4,Jess,4325000,43256,secure
1020,0,Marcus,2716400,27169,secure
1020,1,Trey,2367200,23676,secure
1020,2,Will,2307400,23078,secure
1020,3,George,2479000,24794,secure
1020,4,Jess,2672900,26733,secure
1021,0,Marcus,2323900,23243,secure
1021,1,Trey,3384500,33850,secure
1021,2,Will,2581400,25818,secure
1021,3,George,3140300,31408,secure
1021,4,Jess,2428400,24287,secure
1022,0,Marcus,2778400,27789,secure
1022,1,Trey,2945900,29465,secure
1022,2,Will,3999100,39996,secure
1022,3,George,3172800,31733,secure
1022,4,Jess,4022400,40229,secure
1023,0,Marcus,2750000,27504,secure
1023,1,Trey,3019600,30202,secure
1023,2,Will,3067200,30675,secure
1023,3,George,3156700,31572,secure
1023,4,Jess,3152700,31531,secure
1024,0,Marcus,3458500,34590,secure
1024,1,Trey,3021800,30224,secure
1024,2,Will,2857100,28575,secure
1024,3,George,4344700,43451,secure
1024,4,Jess,2519600,25201,secure
1025,0,Marcus,2357000,23575,secure
1025,1,Trey,3056700,30572,secure
1025,2,Will,2287800,22881,secure
1025,3,George,3065500,30658,secure
1025,4,Jess,2557400,25578,secure
1026,0,Marcus,2854900,28554,secure
1026,1,Trey,2476000,24764,secure
1026,2,Will,2785600,27861,secure
1026,3,George,2947100,29475,secure
1026,4,Jess,3086600,30871,secure
1027,0,Marcus,2543200,25436,secure
1027,1,Trey,2454900,24552,secure
1027,2,Will,2938300,29389,secure
1027,3,George,3775200,37755,secure
1027,4,Jess,2515100,25155,secure
1028,0,Marcus,2468200,24685,secure
1028,1,Trey,3509200,35824,secure
1028,2,Will,2329500,23299,secure
1028,3,George,2441600,24420,secure
1028,4,Jess,3218100,32186,secure
1029,0,Marcus,2824700,28251,secure
1029,1,Trey,2911000,29116,secure
1029,2,Will,2907000,29077,secure
1029,3,George,3100500,31010,secure
1029,4,Jess,3024600,30252,secure
1030,0,Marcus,2685800,26862,secure
1030,1,Trey,3113800,31143,secure
1030,2,Will,2515600,25160,secure
1030,3,George,3049200,30496,secure
1030,4,Jess,2809600,28102,secure
1031,0,Marcus,2908800,29092,secure
1031,1,Trey,2675700,26761,secure
1031,2,Will,3456300,34568,secure
1031,3,George,2564400,25649,secure
1031,4,Jess,2506300,25067,secure
1032,0,Marcus,2563800,25641,secure
1032,1,Trey,2692800,26933,secure
1032,2,Will,3029100,30295,secure
1032,3,George,2701500,27020,secure
1032,4,Jess,2680800,26812,secure
1033,0,Marcus,3024000,30244,secure
1033,1,Trey,2621000,26214,secure
1033,2,Will,2444700,24451,secure
1033,3,George,2499000,24994,secure
1033,4,Jess,3014200,30147,secure
1034,0,Marcus,2844100,28445,secure
1034,1,Trey,2997400,29978,secure
1034,2,Will,2726100,27265,secure
1034,3,George,2699400,26999,secure
1034,4,Jess,2988000,29884,secure
1035,0,Marcus,2347300,23477,secure
1035,1,Trey,2317600,23180,secure
1035,2,Will,2333700,23341,secure
1035,3,George,2322200,23226,secure
1035,4,Jess,2380000,23805,secure
1036,0,Marcus,2372900,23734,secure
1036,1,Trey,2578600,25791,secure
1036,2,Will,2960500,29609,secure
1036,3,George,2839200,28396,secure
1036,4,Jess,2344600,23450,secure
1037,0,Marcus,3420400,34209,secure
1037,1,Trey,2669300,26698,secure
1037,2,Will,4419000,44194,secure
1037,3,George,2544000,25445,secure
1037,4,Jess,3361700,33622,secure
1038,0,Marcus,3097200,30976,secure
1038,1,Trey,3229700,32301,secure
1038,2,Will,3250200,32506,secure
1038,3,George,3352600,33529,secure
1038,4,Jess,3511800,35121,secure
1039,0,Marcus,2396200,23966,secure
1039,1,Trey,3859500,38599,secure
1039,2,Will,2348200,23485,secure
1039,3,George,2450800,24513,secure
1039,4,Jess,4024900,40253,secure
1040,0,Marcus,2656200,26567,secure
1040,1,Trey,2497900,24985,secure
1040,2,Will,2590500,25910,secure
1040,3,George,3085700,30861,secure
1040,4,Jess,2938300,29387,secure
1041,0,Marcus,2889400,29383,secure
1041,1,Trey,3924800,39252,secure
1041,2,Will,3389100,33896,secure
1041,3,George,2337400,23377,secure
1041,4,Jess,2601500,26020,secure
1042,0,Marcus,2664500,26648,secure
1042,1,Trey,2541300,25417,secure
1042,2,Will,2914000,30015,secure
1042,3,George,3681800,36822,secure
1042,4,Jess,3676300,36766,secure
1043,0,Marcus,2617700,26181,secure
1043,1,Trey,2803500,28038,secure
1043,2,Will,3119800,31202,secure
1043,3,George,2665900,26663,secure
1043,4,Jess,3111700,31120,secure
1044,0,Marcus,2563500,25640,secure
1044,1,Trey,3124400,31248,secure
1044,2,Will,2617300,26178,secure
1044,3,George,2448500,24489,secure
1044,4,Jess,3174400,31748,secure
1045,0,Marcus,2501300,25017,secure
1045,1,Trey,2626400,26270,secure
1045,2,Will,3222500,32230,secure
1045,3,George,3049000,30495,secure
1045,4,Jess,2944300,29447,secure
1046,0,Marcus,2934500,29862,secure
1046,1,Trey,3138700,31392,secure
1046,2,Will,3175700,31762,secure
1046,3,George,2338100,23385,secure
1046,4,Jess,3193500,31940,secure
1047,0,Marcus,2969700,29702,secure
1047,1,Trey,2515200,25157,secure
1047,2,Will,3519500,35200,secure
1047,3,George,2985800,29861,secure
1047,4,Jess,2388600,23891,secure
1048,0,Marcus,2800900,28013,secure
1048,1,Trey,3110900,31113,secure
1048,2,Will,3799900,38003,secure
1048,3,George,2535200,25358,secure
1048,4,Jess,3079800,30803,secure
1049,0,Marcus,4127900,41892,secure
1049,1,Trey,2635500,26359,secure
1049,2,Will,2376600,23771,secure
1049,3,George,2546500,25469,secure
1049,4,Jess,2888300,28887,secure
1050,0,Marcus,2418500,24190,secure
1050,1,Trey,2610800,26112,secure
1050,2,Will,3344400,33553,secure
1050,3,George,2477000,24775,secure
1050,4,Jess,2738100,27384,secure
1051,0,Marcus,3049100,30496,secure
1051,1,Trey,2303100,23035,secure
1051,2,Will,2466600,24672,secure
1051,3,George,2839300,28398,secure
1051,4,Jess,3232600,32331,secure
1052,0,Marcus,4000100,40005,secure
1052,1,Trey,2757800,27583,secure
1052,2,Will,2647700,26482,secure
1052,3,George,2943900,29443,secure
1052,4,Jess,4535100,46912,secure
1053,0,Marcus,2538100,25386,secure
1053,1,Trey,3022700,30232,secure
1053,2,Will,2335600,23360,secure
1053,3,George,2478700,24791,secure
1053,4,Jess,2733300,27337,secure
1054,0,Marcus,2700500,27009,secure
1054,1,Trey,3778100,37785,secure
1054,2,Will,3258400,32588,secure
1054,3,George,2762600,27631,secure
1054,4,Jess,3956600,39571,secure
1055,0,Marcus,2671000,26714,secure
1055,1,Trey,2745800,27464,secure
1055,2,Will,2696100,26966,secure
1055,3,George,2534700,25352,secure
1055,4,Jess,2750400,27509,secure
1056,0,Marcus,2752400,27529,secure
1056,1,Trey,2951900,29523,secure
1056,2,Will,2651300,26518,secure
1056,3,George,2873600,28742,secure
1056,4,Jess,2460000,24604,secure
1057,0,Marcus,2286300,22866,secure
1057,1,Trey,2438200,24387,secure
1057,2,Will,2305000,23055,secure
1057,3,George,2510600,25110,secure
1057,4,Jess,2631800,26322,secure
1058,0,Marcus,2661600,26620,secure
1058,1,Trey,2960000,29604,secure
1058,2,Will,3236500,32369,secure
1058,3,George,3910400,39108,secure
1058,4,Jess,2605000,26054,secure
1059,0,Marcus,2485300,24856,secure
1059,1,Trey,2318700,23192,secure
1059,2,Will,2283000,22834,secure
1059,3,George,2394200,23946,secure
1059,4,Jess,2564100,25645,secure
1060,0,Marcus,2949300,29499,secure
1060,1,Trey,3039000,30396,secure
1060,2,Will,3011200,30118,secure
1060,3,George,3419800,34203,secure
1060,4,Jess,2648500,26489,secure
1061,0,Marcus,3388800,33893,secure
1061,1,Trey,3285800,32862,secure
1061,2,Will,2540100,25406,secure
1061,3,George,2763900,27643,secure
1061,4,Jess,2443600,24440,secure
1062,0,Marcus,2959400,29598,secure
1062,1,Trey,2708800,27093,secure
1062,2,Will,2861900,28623,secure
1062,3,George,3057700,30582,secure
1062,4,Jess,2879700,28802,secure
1063,0,Marcus,3225000,32256,secure
1063,1,Trey,3399800,34002,secure
1063,2,Will,3547500,35480,secure
1063,3,George,3650300,36508,secure
1063,4,Jess,3755800,37563,secure
1064,0,Marcus,2714600,27149,secure
1064,1,Trey,3681800,36822,secure
1064,2,Will,2745000,27455,secure
1064,3,George,2883500,28840,secure
1064,4,Jess,2872900,28734,secure
1065,0,Marcus,3447400,34478,secure
1065,1,Trey,3271900,32723,secure
1065,2,Will,2601800,26022,secure
1065,3,George,3019600,30201,secure
1065,4,Jess,2952000,29526,secure
1066,0,Marcus,3560800,35612,secure
1066,1,Trey,4191600,41921,secure
1066,2,Will,3653100,36632,secure
1066,3,George,2641600,26420,secure
1066,4,Jess,2723500,27241,secure
1067,0,Marcus,3436100,34365,secure
1067,1,Trey,2726100,27266,secure
1067,2,Will,2565800,25663,secure
1067,3,George,3214300,32148,secure
1067,4,Jess,2683000,26834,secure
1068,0,Marcus,3041800,30422,secure
1068,1,Trey,3188300,31887,secure
1068,2,Will,2811700,28122,secure
1068,3,George,2677400,26779,secure
1068,4,Jess,3304200,33046,secure
1069,0,Marcus,3243900,32444,secure
1069,1,Trey,3019400,30198,secure
1069,2,Will,2921200,29216,secure
1069,3,George,3491100,34915,secure
1069,4,Jess,3079800,30803,secure
1070,0,Marcus,2498700,24991,secure
1070,1,Trey,2884600,28851,secure
1070,2,Will,2545500,25461,secure
1070,3,George,2503800,25043,secure
1070,4,Jess,2386900,23874,secure
1071,0,Marcus,3572800,35733,secure
1071,1,Trey,3804200,38046,secure
1071,2,Will,2863900,28643,secure
1071,3,George,3486400,34868,secure
1071,4,Jess,3031800,30322,secure
1072,0,Marcus,4404300,44047,secure
1072,1,Trey,2663900,26644,secure
1072,2,Will,2823000,28235,secure
1072,3,George,2623900,26244,secure
1072,4,Jess,4431200,44317,secure
1073,0,Marcus,2684100,26846,secure
1073,1,Trey,3348500,34352,secure
1073,2,Will,2788500,27889,secure
1073,3,George,2618400,26189,secure
1073,4,Jess,2719400,27199,secure
1074,0,Marcus,3268700,33429,secure
1074,1,Trey,2775600,27760,secure
1074,2,Will,2751600,27518,secure
1074,3,George,2979600,29801,secure
1074,4,Jess,3354500,33549,secure
1075,0,Marcus,3334800,33352,secure
1075,1,Trey,3031000,30314,secure
1075,2,Will,3170900,31713,secure
1075,3,George,3299800,33001,secure
1075,4,Jess,2936100,29365,secure
1076,0,Marcus,2336100,23365,secure
1076,1,Trey,3708200,37087,secure
1076,2,Will,2564500,25648,secure
1076,3,George,3280300,32807,secure
1076,4,Jess,2317000,23174,secure
1077,0,Marcus,2495100,24955,secure
1077,1,Trey,3380300,33891,secure
1077,2,Will,2327700,23282,secure
1077,3,George,2321400,23218,secure
1077,4,Jess,2945400,29458,secure
1078,0,Marcus,2489900,24904,secure
1078,1,Trey,3360200,33610,secure
1078,2,Will,2476100,24764,secure
1078,3,George,2518000,25185,secure
1078,4,Jess,3621900,36224,secure
1079,0,Marcus,2686700,26870,secure
1079,1,Trey,2310700,23111,secure
1079,2,Will,2661000,26615,secure
1079,3,George,2474400,24748,secure
1079,4,Jess,2282600,22830,secure
1080,0,Marcus,3362200,33627,secure
1080,1,Trey,2430400,24310,secure
1080,2,Will,3270400,32710,secure
1080,3,George,2438500,24389,secure
1080,4,Jess,2461200,24616,secure
1081,0,Marcus,2331200,23317,secure
1081,1,Trey,2311500,23118,secure
1081,2,Will,2361300,23617,secure
1081,3,George,2309500,23099,secure
1081,4,Jess,2275700,22761,secure
1082,0,Marcus,2461600,24621,secure
1082,1,Trey,2566700,25672,secure
1082,2,Will,2478800,24792,secure
1082,3,George,2487800,24883,secure
1082,4,Jess,3196700,32438,secure
1083,0,Marcus,2348900,23493,secure
1083,1,Trey,2695700,26962,secure
1083,2,Will,2419200,24197,secure
1083,3,George,2393600,23941,secure
1083,4,Jess,2707500,27079,secure
1084,0,Marcus,2817700,28182,secure
1084,1,Trey,2863300,28637,secure
1084,2,Will,2792800,27932,secure
1084,3,George,2828700,28291,secure
1084,4,Jess,2972400,29728,secure
1085,0,Marcus,2686400,26868,secure
1085,1,Trey,3022200,30227,secure
1085,2,Will,3551800,35523,secure
1085,3,George,4389100,43896,secure
1085,4,Jess,2572600,25730,secure
1086,0,Marcus,3136000,31364,secure
1086,1,Trey,2339600,23400,secure
1086,2,Will,2907500,29080,secure
1086,3,George,3141900,31424,secure
1086,4,Jess,2864400,28648,secure
1087,0,Marcus,2656700,26571,secure
1087,1,Trey,2865000,28655,secure
1087,2,Will,3553400,35539,secure
1087,3,George,3552400,35530,secure
1087,4,Jess,3027300,30279,secure
1088,0,Marcus,2555500,25560,secure
1088,1,Trey,2851300,28517,secure
1088,2,Will,3489000,34895,secure
1088,3,George,4149200,41496,secure
1088,4,Jess,2533600,25341,secure
1089,0,Marcus,3399200,33997,secure
1089,1,Trey,2208000,22084,secure
1089,2,Will,2775300,27757,secure
1089,3,George,2579000,25794,secure
1089,4,Jess,2894600,28951,secure
1090,0,Marcus,3376500,33769,secure
1090,1,Trey,3540700,35411,secure
1090,2,Will,3006900,30073,secure
1090,3,George,2997200,29976,secure
1090,4,Jess,2858300,28588,secure
1091,0,Marcus,2622400,26230,secure
1091,1,Trey,2469200,24696,secure
1091,2,Will,2522200,25227,secure
1091,3,George,2544300,25447,secure
1091,4,Jess,2452500,24529,secure
1092,0,Marcus,3300400,33008,secure
1092,1,Trey,3177100,31775,secure
1092,2,Will,2897400,28979,secure
1092,3,George,3245600,32460,secure
1092,4,Jess,3061300,30617,secure
1093,0,Marcus,2645400,26458,secure
1093,1,Trey,2365100,23655,secure
1093,2,Will,2480100,24806,secure
1093,3,George,2582300,25826,secure
1093,4,Jess,2570700,25713,secure
1094,0,Marcus,2346300,23467,secure
1094,1,Trey,2527000,25274,secure
1094,2,Will,3501900,35024,secure
1094,3,George,3246600,32471,secure
1094,4,Jess,2692700,26932,secure
1095,0,Marcus,2445600,24460,secure
1095,1,Trey,2661600,26620,secure
1095,2,Will,2750200,27506,secure
1095,3,George,2518600,25190,secure
1095,4,Jess,2711700,27123,secure
1096,0,Marcus,3174800,31752,secure
1096,1,Trey,3882000,38824,secure
1096,2,Will,2442900,24433,secure
1096,3,George,2460900,24613,secure
1096,4,Jess,3438000,34384,secure
1097,0,Marcus,2314800,23152,secure
1097,1,Trey,2802600,28031,secure
1097,2,Will,2329200,23297,secure
1097,3,George,2404900,24055,secure
1097,4,Jess,3043000,30434,secure
1098,0,Marcus,2330800,23312,secure
1098,1,Trey,2489300,24898,secure
1098,2,Will,2526500,25269,secure
1098,3,George,2337300,23377,secure
1098,4,Jess,2335600,23363,secure
1099,0,Marcus,2957100,30680,secure
1099,1,Trey,2626600,26270,secure
1099,2,Will,3947600,39480,secure
1099,3,George,2507500,25080,secure
1099,4,Jess,3366700,33673,secure
1100,0,Marcus,2837400,28378,secure
1100,1,Trey,4171700,41722,secure
1100,2,Will,2593200,25935,secure
1100,3,George,3105400,31059,secure
1100,4,Jess,2374300,23747,secure
1101,0,Marcus,2389900,23903,secure
1101,1,Trey,2341600,23420,secure
1101,2,Will,2694900,26953,secure
1101,3,George,2344000,23445,secure
1101,4,Jess,2908800,29094,secure
1102,0,Marcus,2852100,28643,secure
1102,1,Trey,2502000,25025,secure
1102,2,Will,4523000,45235,secure
1102,3,George,2539400,25399,secure
1102,4,Jess,3984500,39848,secure
1103,0,Marcus,2401600,24021,secure
1103,1,Trey,3539100,35395,secure
1103,2,Will,3647200,36475,secure
1103,3,George,2290300,22907,secure
1103,4,Jess,2392800,23932,secure
1104,0,Marcus,3511600,35120,secure
1104,1,Trey,3644800,36452,secure
1104,2,Will,2472000,24725,secure
1104,3,George,2412500,24129,secure
1104,4,Jess,2482400,24829,secure
1105,0,Marcus,2302900,23033,secure
1105,1,Trey,2373400,23738,secure
1105,2,Will,3211500,32119,secure
1105,3,George,2375300,23758,secure
1105,4,Jess,3218000,32183,secure
1106,0,Marcus,3326500,33270,secure
1106,1,Trey,3075200,30757,secure
1106,2,Will,2306500,23069,secure
1106,3,George,4466200,44667,secure
1106,4,Jess,2423500,24240,secure
1107,0,Marcus,2530400,25308,secure
1107,1,Trey,2487600,24880,secure
1107,2,Will,2486400,24869,secure
1107,3,George,2460100,24606,secure
1107,4,Jess,2634600,26350,secure
1108,0,Marcus,2294600,22950,secure
1108,1,Trey,2290900,22913,secure
1108,2,Will,2343300,23437,secure
1108,3,George,2281500,22819,secure
1108,4,Jess,2439100,24395,secure
1109,0,Marcus,2376000,23765,secure
1109,1,Trey,2299300,22997,secure
1109,2,Will,2844200,28445,secure
1109,3,George,2849000,28494,secure
1109,4,Jess,2267700,22683,secure
1110,0,Marcus,2281100,22816,secure
1110,1,Trey,2312800,23133,secure
1110,2,Will,2653300,26538,secure
1110,3,George,2678800,26792,secure
1110,4,Jess,2409400,24098,secure
1111,0,Marcus,4398300,43987,secure
1111,1,Trey,3774500,37749,secure
1111,2,Will,2269800,22702,secure
1111,3,George,2269500,22699,secure
1111,4,Jess,2366800,23672,secure
1112,0,Marcus,2617200,26177,secure
1112,1,Trey,4266100,42666,secure
1112,2,Will,4351200,43517,secure
1112,3,George,2681800,26823,secure
1112,4,Jess,2397500,23979,secure
1113,0,Marcus,2915900,29163,secure
1113,1,Trey,2709500,27099,secure
1113,2,Will,2280900,22813,secure
1113,3,George,3829800,38347,secure
1113,4,Jess,2636600,26371,secure
1114,0,Marcus,2739800,27402,secure
1114,1,Trey,2987600,29882,secure
1114,2,Will,2712400,27128,secure
1114,3,George,4307400,43078,secure
1114,4,Jess,4127600,42403,secure
1115,0,Marcus,2541800,25423,secure
1115,1,Trey,3178700,31792,secure
1115,2,Will,3055200,30557,secure
1115,3,George,2432200,24325,secure
1115,4,Jess,2532800,25333,secure
1116,0,Marcus,3506300,35069,secure
1116,1,Trey,2898300,28988,secure
1116,2,Will,2454400,24549,secure
1116,3,George,3340800,33412,secure
1116,4,Jess,2785800,27863,secure
1117,0,Marcus,2662500,26630,secure
1117,1,Trey,2704600,27050,secure
1117,2,Will,2594900,25953,secure
1117,3,George,2715100,27156,secure
1117,4,Jess,2678300,26787,secure
1118,0,Marcus,2555800,25564,secure
1118,1,Trey,3062600,30630,secure
1118,2,Will,3212900,32135,secure
1118,3,George,2493900,24946,secure
1118,4,Jess,2448500,24490,secure
1119,0,Marcus,2839600,28400,secure
1119,1,Trey,3476600,34770,secure
1119,2,Will,3274900,32753,secure
1119,3,George,3732500,37328,secure
1119,4,Jess,3146300,31467,secure
1120,0,Marcus,2331300,23317,secure
1120,1,Trey,2706100,27064,secure
1120,2,Will,2637600,26380,secure
1120,3,George,2454900,24553,secure
1120,4,Jess,2437400,24377,secure
1121,0,Marcus,2842800,28433,secure
1121,1,Trey,2581600,25820,secure
1121,2,Will,3176400,31770,secure
1121,3,George,3323100,33237,secure
1121,4,Jess,2860800,28613,secure
1122,0,Marcus,4043100,40435,secure
1122,1,Trey,2502600,25031,secure
1122,2,Will,3248200,32486,secure
1122,3,George,2827800,28283,secure
1122,4,Jess,2378600,23791,secure
1123,0,Marcus,3280700,32812,secure
1123,1,Trey,3288900,32893,secure
1123,2,Will,2888700,28891,secure
1123,3,George,3994200,39946,secure
1123,4,Jess,2496000,24964,secure
1124,0,Marcus,2278200,22786,secure
1124,1,Trey,4388000,43884,secure
1124,2,Will,3498100,34986,secure
1124,3,George,2651600,26521,secure
1124,4,Jess,2675500,26760,secure
1125,0,Marcus,3730100,37977,secure
1125,1,Trey,2392100,23925,secure
1125,2,Will,2732200,27326,secure
1125,3,George,4150900,41512,secure
1125,4,Jess,2463900,24643,secure
1126,0,Marcus,2611000,26116,secure
1126,1,Trey,3473500,34739,secure
1126,2,Will,2329900,23303,secure
1126,3,George,2367000,23673,secure
1126,4,Jess,3070400,30708,secure
1127,0,Marcus,3941700,39421,secure
1127,1,Trey,3301400,37411,secure
1127,2,Will,3683000,37530,secure
1127,3,George,4362900,43634,secure
1127,4,Jess,3727200,37276,secure
1128,0,Marcus,2857200,28576,secure
1128,1,Trey,2585000,25854,secure
1128,2,Will,2679700,26802,secure
1128,3,George,3264700,32651,secure
1128,4,Jess,2595200,25956,secure
1129,0,Marcus,2657800,26582,secure
1129,1,Trey,2763500,27639,secure
1129,2,Will,2831300,28317,secure
1129,3,George,2968400,29688,secure
1129,4,Jess,2512600,25130,secure
1130,0,Marcus,2780600,27810,secure
1130,1,Trey,2591900,25924,secure
1130,2,Will,2269400,22698,secure
1130,3,George,2831200,28317,secure
1130,4,Jess,2718500,27190,secure
1131,0,Marcus,3400000,34006,secure
1131,1,Trey,5126300,51268,secure
1131,2,Will,3311800,33124,secure
1131,3,George,3780400,37809,secure
1131,4,Jess,3346500,33470,secure
1132,0,Marcus,2747700,27482,secure
1132,1,Trey,2658400,26588,secure
1132,2,Will,2563000,25634,secure
1132,3,George,2513700,25141,secure
1132,4,Jess,2933900,29342,secure
1133,0,Marcus,3239700,32402,secure
1133,1,Trey,2575100,25755,secure
1133,2,Will,3080500,30810,secure
1133,3,George,2664900,26653,secure
1133,4,Jess,2644600,26450,secure
1134,0,Marcus,3208100,32085,secure
1134,1,Trey,2572900,25733,secure
1134,2,Will,2446100,24465,secure
1134,3,George,2547700,25481,secure
1134,4,Jess,3668900,36694,secure
1135,0,Marcus,2711100,27115,secure
1135,1,Trey,2745300,27458,secure
1135,2,Will,2564200,25647,secure
1135,3,George,2514600,25150,secure
1135,4,Jess,2758500,27590,secure
1136,0,Marcus,2332200,23326,secure
1136,1,Trey,3239400,32399,secure
1136,2,Will,2789400,27899,secure
1136,3,George,3015500,30161,secure
1136,4,Jess,2533300,25338,secure
1137,0,Marcus,2468700,24691,secure
1137,1,Trey,2454700,24551,secure
1137,2,Will,4144800,42561,secure
1137,3,George,2373100,23736,secure
1137,4,Jess,3658200,36587,secure
1138,0,Marcus,2448700,24491,secure
1138,1,Trey,2997800,29981,secure
1138,2,Will,2369500,23699,secure
1138,3,George,3151400,31519,secure
1138,4,Jess,2459000,24596,secure
1139,0,Marcus,2575700,25761,secure
1139,1,Trey,2576800,25774,secure
1139,2,Will,2452600,24531,secure
1139,3,George,2746600,27469,secure
1139,4,Jess,2574800,25753,secure
1140,0,Marcus,4817700,48181,secure
1140,1,Trey,5084900,50853,secure
1140,2,Will,3207300,32077,secure
1140,3,George,3480500,35898,secure
1140,4,Jess,4727000,47275,secure
1141,0,Marcus,2465700,24661,secure
