run,candidate_idx,candidate_name,duration_ns,cpu_cycles,system
60,1,Trey,3056400,30567,parallel
60,2,Will,3493700,34941,parallel
60,3,George,2380000,23804,parallel
60,4,Jess,2356900,23573,parallel
61,0,Marcus,2329000,23293,parallel
61,1,Trey,2825500,28259,parallel
61,2,Will,3801000,38013,parallel
61,3,George,3737500,37379,parallel
61,4,Jess,3028500,30288,parallel
62,0,Marcus,3027500,30278,parallel
62,1,Trey,2638300,26387,parallel
62,2,Will,2339900,23402,parallel
62,3,George,3031600,30320,parallel
62,4,Jess,2329600,23299,parallel
63,0,Marcus,2353000,23534,parallel
63,1,Trey,2349800,23502,parallel
63,2,Will,2352200,23525,parallel
63,3,George,2361500,23619,parallel
63,4,Jess,2629800,26301,parallel
64,0,Marcus,2679900,26802,parallel
64,1,Trey,3091800,30921,parallel
64,2,Will,3078900,30792,parallel
64,3,George,2312200,23125,parallel
64,4,Jess,2672200,26726,parallel
65,0,Marcus,2834700,28352,parallel
65,1,Trey,2845000,28454,parallel
65,2,Will,2918200,29186,parallel
65,3,George,2665100,26655,parallel
65,4,Jess,2803900,28041,parallel
66,0,Marcus,2789400,27898,parallel
66,1,Trey,2789200,27896,parallel
66,2,Will,2669900,26704,parallel
66,3,George,2673900,26741,parallel
66,4,Jess,2373500,23739,parallel
67,0,Marcus,2393800,23941,parallel
67,1,Trey,2894500,28949,parallel
67,2,Will,2376100,23766,parallel
67,3,George,2340400,23408,parallel
67,4,Jess,2801900,28022,parallel
68,0,Marcus,2353900,23544,parallel
68,1,Trey,2316800,23172,parallel
68,2,Will,2587800,25882,parallel
68,3,George,2577600,25781,parallel
68,4,Jess,2377100,23775,parallel
69,0,Marcus,2374100,23744,parallel
69,1,Trey,4100000,41004,parallel
69,2,Will,3660400,36608,parallel
69,3,George,3636800,36372,parallel
69,4,Jess,3171200,31716,parallel
70,0,Marcus,2522800,25233,parallel
70,1,Trey,2939100,29395,parallel
70,2,Will,2325300,23257,parallel
70,3,George,2378500,23789,parallel
70,4,Jess,2827100,28274,parallel
71,0,Marcus,2353300,23536,parallel
71,1,Trey,3176400,31767,parallel
71,2,Will,2322600,23230,parallel
71,3,George,3253300,32536,parallel
71,4,Jess,2407100,24075,parallel
72,0,Marcus,2410500,24108,parallel
72,1,Trey,2336200,23367,parallel
72,2,Will,2390900,23913,parallel
72,3,George,2370800,23712,parallel
72,4,Jess,2608500,26087,parallel
73,0,Marcus,3243200,32436,parallel
73,1,Trey,2713900,27143,parallel
73,2,Will,2839600,28400,parallel
73,3,George,2316700,23172,parallel
73,4,Jess,2359500,23600,parallel
74,0,Marcus,2317800,23182,parallel
74,1,Trey,2355700,23560,parallel
74,2,Will,2353600,23541,parallel
74,3,George,2332700,23331,parallel
74,4,Jess,2310500,23108,parallel
75,0,Marcus,2349000,23493,parallel
75,1,Trey,2323900,23242,parallel
75,2,Will,3299200,32995,parallel
75,3,George,3367200,33675,parallel
75,4,Jess,2335800,23362,parallel
76,0,Marcus,2632700,26332,parallel
76,1,Trey,2459000,24593,parallel
76,2,Will,3259800,32602,parallel
76,3,George,2313000,23134,parallel
76,4,Jess,3083600,30840,parallel
77,0,Marcus,2348900,23492,parallel
77,1,Trey,2329000,23295,parallel
77,2,Will,2720500,27210,parallel
77,3,George,3019700,30201,parallel
77,4,Jess,3313000,33135,parallel
78,0,Marcus,2309900,23103,parallel
78,1,Trey,2348900,23493,parallel
78,2,Will,2526800,25272,parallel
78,3,George,2445200,24455,parallel
78,4,Jess,2382000,23823,parallel
79,0,Marcus,2898200,28985,parallel
79,1,Trey,3710700,37111,parallel
79,2,Will,3681100,36815,parallel
79,3,George,4670900,46713,parallel
79,4,Jess,4761100,47613,parallel
80,0,Marcus,2372600,23730,parallel
80,1,Trey,2833500,28339,parallel
80,2,Will,2322900,23233,parallel
80,3,George,2316100,23164,parallel
80,4,Jess,2839600,28401,parallel
81,0,Marcus,2322000,23224,parallel
81,1,Trey,2324300,23247,parallel
81,2,Will,2759100,27593,parallel
81,3,George,2753700,27541,parallel
81,4,Jess,2519700,25200,parallel
82,0,Marcus,2833200,28336,parallel
82,1,Trey,3222500,32230,parallel
82,2,Will,3105400,31057,parallel
82,3,George,2360800,23612,parallel
82,4,Jess,3421000,34213,parallel
83,0,Marcus,2428400,24288,parallel
83,1,Trey,2892900,28933,parallel
83,2,Will,2917000,29172,parallel
83,3,George,2406000,24064,parallel
83,4,Jess,2548500,25489,parallel
84,0,Marcus,2378400,23788,parallel
84,1,Trey,2329200,23296,parallel
84,2,Will,2841900,28423,parallel
84,3,George,2317500,23179,parallel
84,4,Jess,2897600,28980,parallel
85,0,Marcus,2831100,28315,parallel
85,1,Trey,2328500,23289,parallel
85,2,Will,2341200,23416,parallel
85,3,George,2919300,29197,parallel
85,4,Jess,2445800,24460,parallel
86,0,Marcus,2300300,23007,parallel
86,1,Trey,2324800,23252,parallel
86,2,Will,2309600,23100,parallel
86,3,George,2290100,22904,parallel
86,4,Jess,2296100,22965,parallel
87,0,Marcus,2364100,23644,parallel
87,1,Trey,2830100,28306,parallel
87,2,Will,2414400,24149,parallel
87,3,George,2316900,23172,parallel
87,4,Jess,2790000,27902,parallel
88,0,Marcus,3229800,32301,parallel
88,1,Trey,2443200,24435,parallel
88,2,Will,2335000,23355,parallel
88,3,George,3195900,31963,parallel
88,4,Jess,2417800,24182,parallel
89,0,Marcus,2798400,27989,parallel
89,1,Trey,2342400,23427,parallel
89,2,Will,2813900,28141,parallel
89,3,George,2796500,27969,parallel
89,4,Jess,2786400,27868,parallel
90,0,Marcus,2330100,23305,parallel
90,1,Trey,3426600,34271,parallel
90,2,Will,2352000,23524,parallel
90,3,George,3786100,37865,parallel
90,4,Jess,3038100,30385,parallel
91,0,Marcus,2569300,25697,parallel
91,1,Trey,3218600,32190,parallel
91,2,Will,2921100,29214,parallel
91,3,George,3327600,33281,parallel
91,4,Jess,3047100,30476,parallel
92,0,Marcus,2342600,23430,parallel
92,1,Trey,2951200,29514,parallel
92,2,Will,2518300,25185,parallel
92,3,George,2411600,24119,parallel
92,4,Jess,2819200,28197,parallel
93,0,Marcus,2391100,23914,parallel
93,1,Trey,2415700,24161,parallel
93,2,Will,2344400,23447,parallel
93,3,George,2330400,23308,parallel
93,4,Jess,2364000,23644,parallel
94,0,Marcus,2787800,27881,parallel
94,1,Trey,2358800,23592,parallel
94,2,Will,2320700,23211,parallel
94,3,George,2720400,27208,parallel
94,4,Jess,2350900,23512,parallel
95,0,Marcus,2365200,23656,parallel
95,1,Trey,2308300,23087,parallel
95,2,Will,2358400,23587,parallel
95,3,George,2308100,23085,parallel
95,4,Jess,2306600,23070,parallel
96,0,Marcus,2801800,28021,parallel
96,1,Trey,2661100,26614,parallel
96,2,Will,2337900,23381,parallel
96,3,George,2405200,24057,parallel
96,4,Jess,2921200,29217,parallel
97,0,Marcus,2534500,25349,parallel
97,1,Trey,3255500,32560,parallel
97,2,Will,4285100,42855,parallel
97,3,George,4403900,44043,parallel
97,4,Jess,3176600,31769,parallel
98,0,Marcus,3423200,34236,parallel
98,1,Trey,2995700,29961,parallel
98,2,Will,2350800,23512,parallel
98,3,George,2801000,28014,parallel
98,4,Jess,3238200,32386,parallel
99,0,Marcus,2634100,26345,parallel
99,1,Trey,3178500,31789,parallel
99,2,Will,3137400,31378,parallel
99,3,George,3075400,30758,parallel
99,4,Jess,3245100,32455,parallel
100,0,Marcus,3049500,30499,parallel
100,1,Trey,2496800,24972,parallel
100,2,Will,2371300,23717,parallel
100,3,George,4193600,41940,parallel
100,4,Jess,4177300,41777,parallel
101,0,Marcus,3783700,37841,parallel
101,1,Trey,2813400,28138,parallel
101,2,Will,3858000,38584,parallel
101,3,George,2359300,23596,parallel
101,4,Jess,2435700,24361,parallel
102,0,Marcus,3550100,35504,parallel
102,1,Trey,2481100,24815,parallel
102,2,Will,2513000,25133,parallel
102,3,George,2653900,26544,parallel
102,4,Jess,3529900,35303,parallel
103,0,Marcus,2640300,26407,parallel
103,1,Trey,2412200,24126,parallel
103,2,Will,2315300,23156,parallel
103,3,George,2389100,23896,parallel
103,4,Jess,2306700,23071,parallel
104,0,Marcus,2386600,23870,parallel
104,1,Trey,2768400,27690,parallel
104,2,Will,2392700,23931,parallel
104,3,George,2573700,25740,parallel
104,4,Jess,2582800,25831,parallel
105,0,Marcus,3165500,31659,parallel
105,1,Trey,3528100,35285,parallel
105,2,Will,2527800,25284,parallel
105,3,George,3537200,35376,parallel
105,4,Jess,3124500,31250,parallel
106,0,Marcus,2290700,22910,parallel
106,1,Trey,2393700,23940,parallel
106,2,Will,2357200,23576,parallel
106,3,George,2373700,23741,parallel
106,4,Jess,2390100,23905,parallel
107,0,Marcus,2333100,23334,parallel
107,1,Trey,2445800,24462,parallel
107,2,Will,2364000,23645,parallel
107,3,George,2366900,23674,parallel
107,4,Jess,2369600,23700,parallel
108,0,Marcus,3147700,31480,parallel
108,1,Trey,2365100,23654,parallel
108,2,Will,2822100,28226,parallel
108,3,George,3241800,32422,parallel
108,4,Jess,3026800,30270,parallel
109,0,Marcus,3332200,33328,parallel
109,1,Trey,3397800,33981,parallel
109,2,Will,2892500,28929,parallel
109,3,George,2738200,27386,parallel
109,4,Jess,2974500,29749,parallel
110,0,Marcus,3093200,30935,parallel
110,1,Trey,2344400,23448,parallel
110,2,Will,2330400,23307,parallel
110,3,George,2320500,23208,parallel
110,4,Jess,2822200,28225,parallel
111,0,Marcus,2316000,23163,parallel
111,1,Trey,2949700,29501,parallel
111,2,Will,2299500,22998,parallel
111,3,George,2454400,24548,parallel
111,4,Jess,2814300,28147,parallel
112,0,Marcus,3666300,36666,parallel
112,1,Trey,3423800,34242,parallel
112,2,Will,2855700,28559,parallel
112,3,George,2362100,23625,parallel
112,4,Jess,3740100,37404,parallel
113,0,Marcus,2586600,25869,parallel
113,1,Trey,3320000,33204,parallel
113,2,Will,2359700,23601,parallel
113,3,George,2463000,24634,parallel
113,4,Jess,3220800,32212,parallel
114,0,Marcus,2669300,26696,parallel
114,1,Trey,2331800,23322,parallel
114,2,Will,2658100,26586,parallel
114,3,George,2298700,22990,parallel
114,4,Jess,2354300,23548,parallel
115,0,Marcus,2319900,23202,parallel
115,1,Trey,2937300,29376,parallel
115,2,Will,2421400,24218,parallel
115,3,George,2675400,26759,parallel
115,4,Jess,2322000,23224,parallel
116,0,Marcus,2541500,25420,parallel
116,1,Trey,2791400,27918,parallel
116,2,Will,3578300,35787,parallel
116,3,George,3774000,37745,parallel
116,4,Jess,2795600,27959,parallel
117,0,Marcus,4595700,45961,parallel
117,1,Trey,2608900,26093,parallel
117,2,Will,2508900,25093,parallel
117,3,George,2339600,23399,parallel
117,4,Jess,4543200,45437,parallel
118,0,Marcus,3105600,31635,parallel
118,1,Trey,4244700,42451,parallel
118,2,Will,3910200,39107,parallel
118,3,George,4175000,41756,parallel
118,4,Jess,4452900,44533,parallel
119,0,Marcus,2458300,24588,parallel
119,1,Trey,2336600,23369,parallel
119,2,Will,2426800,24272,parallel
119,3,George,2607800,26081,parallel
119,4,Jess,2316600,23170,parallel
120,0,Marcus,2292500,22929,parallel
120,1,Trey,2300500,23009,parallel
120,2,Will,2337600,23380,parallel
120,3,George,2277700,22781,parallel
120,4,Jess,2316900,23173,parallel
121,0,Marcus,2317000,23173,parallel
121,1,Trey,3062600,30630,parallel
121,2,Will,2324100,23245,parallel
121,3,George,2336600,23369,parallel
121,4,Jess,3089400,30898,parallel
122,0,Marcus,3390300,33907,parallel
122,1,Trey,2475100,24756,parallel
122,2,Will,3615500,36158,parallel
122,3,George,2708600,27091,parallel
122,4,Jess,2381900,23823,parallel
123,0,Marcus,2861500,28619,parallel
123,1,Trey,2346600,23470,parallel
123,2,Will,2420500,24209,parallel
123,3,George,2350300,23507,parallel
123,4,Jess,2689400,26898,parallel
124,0,Marcus,3105400,31057,parallel
124,1,Trey,2544200,25445,parallel
124,2,Will,2355600,23560,parallel
124,3,George,2327500,23277,parallel
124,4,Jess,3115800,31161,parallel
125,0,Marcus,2365600,23659,parallel
125,1,Trey,2972100,29724,parallel
125,2,Will,2989500,29899,parallel
125,3,George,2331700,23320,parallel
125,4,Jess,2347400,23478,parallel
126,0,Marcus,2354900,23555,parallel
126,1,Trey,2356900,23573,parallel
126,2,Will,2296000,22963,parallel
126,3,George,2370000,23704,parallel
126,4,Jess,2320100,23205,parallel
127,0,Marcus,2401500,24018,parallel
127,1,Trey,2345600,23460,parallel
127,2,Will,2447600,24480,parallel
127,3,George,2345100,23454,parallel
127,4,Jess,3229700,32300,parallel
128,0,Marcus,2665500,26660,parallel
128,1,Trey,3156200,31565,parallel
128,2,Will,2343900,23442,parallel
128,3,George,2834500,28349,parallel
128,4,Jess,2348900,23493,parallel
129,0,Marcus,3339700,33401,parallel
129,1,Trey,2333200,23335,parallel
129,2,Will,2893600,28941,parallel
129,3,George,3328800,33292,parallel
129,4,Jess,2859400,28598,parallel
130,0,Marcus,2811200,28116,parallel
130,1,Trey,3311700,33121,parallel
130,2,Will,3294900,32952,parallel
130,3,George,2842200,28426,parallel
130,4,Jess,2350200,23506,parallel
131,0,Marcus,2385000,23855,parallel
131,1,Trey,2391500,23919,parallel
131,2,Will,3206300,32067,parallel
131,3,George,2398000,23984,parallel
131,4,Jess,3195600,31960,parallel
132,0,Marcus,2311800,23121,parallel
132,1,Trey,2447600,24480,parallel
132,2,Will,2953700,29540,parallel
132,3,George,3012400,30127,parallel
132,4,Jess,2396300,23967,parallel
133,0,Marcus,2809600,28100,parallel
133,1,Trey,2790700,27911,parallel
133,2,Will,2356300,23567,parallel
133,3,George,2341900,23422,parallel
133,4,Jess,2369600,23699,parallel
134,0,Marcus,2345100,23455,parallel
134,1,Trey,2794000,27943,parallel
134,2,Will,2839500,28399,parallel
134,3,George,2482700,24831,parallel
134,4,Jess,2340500,23409,parallel
135,0,Marcus,2290500,22908,parallel
135,1,Trey,3173900,31742,parallel
135,2,Will,2663900,26643,parallel
135,3,George,3134900,31353,parallel
135,4,Jess,2323700,23242,parallel
136,0,Marcus,3913800,39141,parallel
136,1,Trey,2294300,22947,parallel
136,2,Will,3865400,38658,parallel
136,3,George,2285100,22854,parallel
136,4,Jess,2373900,23742,parallel
137,0,Marcus,2540500,25410,parallel
137,1,Trey,2759400,27598,parallel
137,2,Will,2580300,25807,parallel
137,3,George,2907200,29076,parallel
137,4,Jess,2758600,27589,parallel
138,0,Marcus,3228800,32290,parallel
138,1,Trey,3103700,31041,parallel
138,2,Will,2278100,22785,parallel
138,3,George,2314600,23150,parallel
138,4,Jess,2871600,28719,parallel
139,0,Marcus,2291300,22917,parallel
139,1,Trey,2447400,24477,parallel
139,2,Will,2347600,23480,parallel
139,3,George,2839100,28395,parallel
139,4,Jess,2338200,23387,parallel
140,0,Marcus,3087800,30883,parallel
140,1,Trey,2643200,26434,parallel
140,2,Will,2589100,25895,parallel
140,3,George,2312700,23131,parallel
140,4,Jess,3074900,30754,parallel
141,0,Marcus,3013500,30138,parallel
141,1,Trey,2617200,26176,parallel
141,2,Will,2366500,23669,parallel
141,3,George,2581400,25818,parallel
141,4,Jess,2935900,29363,parallel
142,0,Marcus,2325700,23262,parallel
142,1,Trey,2385300,23857,parallel
142,2,Will,2631500,26321,parallel
142,3,George,2320000,23204,parallel
142,4,Jess,2327700,23280,parallel
143,0,Marcus,2902500,29027,parallel
143,1,Trey,2338800,23391,parallel
143,2,Will,2338500,23389,parallel
143,3,George,2431900,24323,parallel
143,4,Jess,2602700,26030,parallel
144,0,Marcus,2958700,29591,parallel
144,1,Trey,2364600,23649,parallel
144,2,Will,3469300,34695,parallel
144,3,George,3396000,33965,parallel
144,4,Jess,2315600,23159,parallel
145,0,Marcus,2394100,23945,parallel
145,1,Trey,2436000,24365,parallel
145,2,Will,2589900,25903,parallel
145,3,George,2800900,28013,parallel
145,4,Jess,2427100,24275,parallel
146,0,Marcus,2572100,25724,parallel
146,1,Trey,2452300,24527,parallel
146,2,Will,2335800,23362,parallel
146,3,George,2363500,23638,parallel
146,4,Jess,2505100,25055,parallel
147,0,Marcus,3508600,35090,parallel
147,1,Trey,3370800,33712,parallel
147,2,Will,2948000,29482,parallel
147,3,George,2324100,23245,parallel
147,4,Jess,2987500,29878,parallel
148,0,Marcus,3132600,31329,parallel
148,1,Trey,2324100,23245,parallel
148,2,Will,2841200,28415,parallel
148,3,George,2676400,26769,parallel
148,4,Jess,2382000,23824,parallel
149,0,Marcus,2293200,22935,parallel
149,1,Trey,3277900,32783,parallel
149,2,Will,2304200,23046,parallel
149,3,George,2322000,23224,parallel
