run,candidate_idx,candidate_name,duration_ns,cpu_cycles,heap_allocs,heap_bytes,system
267,2,Will,2652800,26533,77,29824,sequential
267,3,George,2704800,27052,77,29824,sequential
267,4,Jess,2804300,28046,77,29824,sequential
268,0,Marcus,2430300,24308,77,29824,sequential
268,1,Trey,2803900,28042,77,29824,sequential
268,2,Will,2669700,26702,77,29824,sequential
268,3,George,2323100,23234,77,29824,sequential
268,4,Jess,2761300,27616,77,29824,sequential
269,0,Marcus,2421300,24219,77,29824,sequential
269,1,Trey,2560100,25606,77,29824,sequential
269,2,Will,2769300,27699,77,29824,sequential
269,3,George,2351000,23514,77,29824,sequential
269,4,Jess,2431400,24318,77,29824,sequential
270,0,Marcus,2651000,26515,77,29824,sequential
270,1,Trey,2507500,25080,77,29824,sequential
270,2,Will,2369900,23702,77,29824,sequential
270,3,George,2257000,22573,77,29824,sequential
270,4,Jess,2558500,25590,77,29824,sequential
271,0,Marcus,2819700,28201,77,29824,sequential
271,1,Trey,2651000,26514,77,29824,sequential
271,2,Will,2618200,26185,77,29824,sequential
271,3,George,2405600,24059,77,29824,sequential
271,4,Jess,2524800,25252,77,29824,sequential
272,0,Marcus,2288800,22893,77,29824,sequential
272,1,Trey,2562900,25633,77,29824,sequential
272,2,Will,2653300,26537,77,29824,sequential
272,3,George,2469700,24701,77,29824,sequential
272,4,Jess,2280300,22807,77,29824,sequential
273,0,Marcus,2488700,24891,77,29824,sequential
273,1,Trey,2241800,22422,77,29824,sequential
273,2,Will,2518100,25185,77,29824,sequential
273,3,George,2549600,25503,77,29824,sequential
273,4,Jess,2459400,24597,77,29824,sequential
274,0,Marcus,2502900,25032,77,29824,sequential
274,1,Trey,2246000,22465,77,29824,sequential
274,2,Will,2644400,26448,77,29824,sequential
274,3,George,3024600,30250,77,29824,sequential
274,4,Jess,2261600,22620,77,29824,sequential
275,0,Marcus,2341400,23417,77,29824,sequential
275,1,Trey,2526100,25265,77,29824,sequential
275,2,Will,2646600,26470,77,29824,sequential
275,3,George,2219900,22203,77,29824,sequential
275,4,Jess,2255100,22554,77,29824,sequential
276,0,Marcus,2818600,28190,79,32136,sequential
276,1,Trey,2447700,24480,77,29824,sequential
276,2,Will,2305500,23058,77,29824,sequential
276,3,George,2530000,25305,77,29824,sequential
276,4,Jess,2344900,23453,77,29824,sequential
277,0,Marcus,2642400,26428,77,29824,sequential
277,1,Trey,2226900,22273,77,29824,sequential
277,2,Will,2331500,23319,77,29824,sequential
277,3,George,2427500,24277,77,29824,sequential
277,4,Jess,2567600,25679,77,29824,sequential
278,0,Marcus,2270600,22710,77,29824,sequential
278,1,Trey,2648700,26491,77,29824,sequential
278,2,Will,2855300,28557,77,29824,sequential
278,3,George,2831800,28323,77,29824,sequential
278,4,Jess,2373900,23743,77,29824,sequential
279,0,Marcus,3113300,31137,77,29824,sequential
279,1,Trey,2296200,22965,77,29824,sequential
279,2,Will,2442100,24426,77,29824,sequential
279,3,George,2272100,22725,77,29824,sequential
279,4,Jess,2651700,26521,77,29824,sequential
280,0,Marcus,2604500,26049,77,29824,sequential
280,1,Trey,2631600,26321,77,29824,sequential
280,2,Will,2670000,26705,77,29824,sequential
280,3,George,2416900,24172,77,29824,sequential
280,4,Jess,2702800,27032,77,29824,sequential
281,0,Marcus,2644600,26450,77,29824,sequential
281,1,Trey,2805900,28065,77,29824,sequential
281,2,Will,2312100,23125,77,29824,sequential
281,3,George,2765700,27662,77,29824,sequential
281,4,Jess,2615200,26158,77,29824,sequential
282,0,Marcus,2564600,25651,77,29824,sequential
282,1,Trey,2541200,25415,77,29824,sequential
282,2,Will,2716400,27168,77,29824,sequential
282,3,George,2702100,27024,77,29824,sequential
282,4,Jess,2713600,27139,77,29824,sequential
283,0,Marcus,2225200,22255,77,29824,sequential
283,1,Trey,2779100,27794,77,29824,sequential
283,2,Will,2523400,25237,77,29824,sequential
283,3,George,2555000,25555,77,29824,sequential
283,4,Jess,2652200,26526,77,29824,sequential
284,0,Marcus,2594600,25951,77,29824,sequential
284,1,Trey,2501900,25025,77,29824,sequential
284,2,Will,2234600,22349,77,29824,sequential
284,3,George,2324600,23249,77,29824,sequential
284,4,Jess,2554900,25552,77,29824,sequential
285,0,Marcus,2267300,22677,77,29824,sequential
285,1,Trey,2265100,22654,77,29824,sequential
285,2,Will,2473200,24736,77,29824,sequential
285,3,George,2377000,23774,77,29824,sequential
285,4,Jess,2527600,25279,77,29824,sequential
286,0,Marcus,2600300,26007,77,29824,sequential
286,1,Trey,2601200,26015,77,29824,sequential
286,2,Will,2431700,24322,77,29824,sequential
286,3,George,2701000,27013,77,29824,sequential
286,4,Jess,2908000,29085,77,29824,sequential
287,0,Marcus,2776300,27767,77,29824,sequential
287,1,Trey,2326900,23272,77,29824,sequential
287,2,Will,2271200,22716,77,29824,sequential
287,3,George,2719700,27201,77,29824,sequential
287,4,Jess,2659700,26603,77,29824,sequential
288,0,Marcus,2499500,25000,77,29824,sequential
288,1,Trey,2612900,26133,77,29824,sequential
288,2,Will,2391000,23914,77,29824,sequential
288,3,George,2587300,25878,77,29824,sequential
288,4,Jess,2630300,26307,77,29824,sequential
289,0,Marcus,2343900,23443,77,29824,sequential
289,1,Trey,2767200,27676,77,29824,sequential
289,2,Will,2420800,24213,77,29824,sequential
289,3,George,2856400,28569,77,29824,sequential
289,4,Jess,2603800,26043,77,29824,sequential
290,0,Marcus,2267500,22679,77,29824,sequential
290,1,Trey,2873600,28741,77,29824,sequential
290,2,Will,2646800,26473,77,29824,sequential
290,3,George,3153800,31544,77,29824,sequential
290,4,Jess,3019300,30196,77,29824,sequential
291,0,Marcus,2603200,26036,77,29824,sequential
291,1,Trey,2814500,28148,77,29824,sequential
291,2,Will,2531900,25322,77,29824,sequential
291,3,George,2279600,22800,77,29824,sequential
291,4,Jess,2546900,25474,77,29824,sequential
292,0,Marcus,2482700,24831,77,29824,sequential
292,1,Trey,2672200,26727,77,29824,sequential
292,2,Will,2919200,29197,77,29824,sequential
292,3,George,2300500,23009,77,29824,sequential
292,4,Jess,2597800,25983,77,29824,sequential
293,0,Marcus,2730400,27308,77,29824,sequential
293,1,Trey,2714400,27148,77,29824,sequential
293,2,Will,2472300,24727,77,29824,sequential
293,3,George,2468200,24685,77,29824,sequential
293,4,Jess,2364500,23648,77,29824,sequential
294,0,Marcus,2446200,24468,77,29824,sequential
294,1,Trey,2588300,25888,77,29824,sequential
294,2,Will,3202800,32033,77,29824,sequential
294,3,George,2313500,23139,77,29824,sequential
294,4,Jess,3394700,33951,77,29824,sequential
295,0,Marcus,2462600,24631,77,29824,sequential
295,1,Trey,2397800,23983,77,29824,sequential
295,2,Will,2684500,26848,77,29824,sequential
295,3,George,2706500,27070,77,29824,sequential
295,4,Jess,2973600,29740,77,29824,sequential
296,0,Marcus,2642700,26430,77,29824,sequential
296,1,Trey,2550000,25504,77,29824,sequential
296,2,Will,2438600,24391,77,29824,sequential
296,3,George,2605800,26063,77,29824,sequential
296,4,Jess,2487900,24883,77,29824,sequential
297,0,Marcus,2640400,26409,79,32136,sequential
297,1,Trey,2471400,24718,77,29824,sequential
297,2,Will,2531400,25317,77,29824,sequential
297,3,George,2265500,22658,77,29824,sequential
297,4,Jess,2836400,28369,77,29824,sequential
298,0,Marcus,2716800,27172,77,29824,sequential
298,1,Trey,2480200,24809,77,29824,sequential
298,2,Will,2836700,28371,77,29824,sequential
298,3,George,2638200,26387,77,29824,sequential
298,4,Jess,2666700,26670,77,29824,sequential
299,0,Marcus,2547100,25476,77,29824,sequential
299,1,Trey,2508100,25085,77,29824,sequential
299,2,Will,2519300,25197,77,29824,sequential
299,3,George,2578900,25793,77,29824,sequential
299,4,Jess,2316400,23167,77,29824,sequential
300,0,Marcus,2484600,24849,77,29824,sequential
300,1,Trey,2343800,23442,77,29824,sequential
300,2,Will,2541800,25420,77,29824,sequential
300,3,George,2900900,29012,77,29824,sequential
300,4,Jess,2458100,24587,77,29824,sequential
301,0,Marcus,2734200,27346,77,29824,sequential
301,1,Trey,2317600,23180,77,29824,sequential
301,2,Will,2350800,23512,77,29824,sequential
301,3,George,2492200,24927,77,29824,sequential
301,4,Jess,2377400,23779,77,29824,sequential
302,0,Marcus,2902200,29026,77,29824,sequential
302,1,Trey,2456100,24565,77,29824,sequential
302,2,Will,2427600,24280,77,29824,sequential
302,3,George,2484700,24853,77,29824,sequential
302,4,Jess,2327100,23275,77,29824,sequential
303,0,Marcus,2737000,27375,77,29824,sequential
303,1,Trey,2258700,22591,77,29824,sequential
303,2,Will,2267800,22683,77,29824,sequential
303,3,George,3026100,30265,77,29824,sequential
303,4,Jess,2758900,27591,77,29824,sequential
304,0,Marcus,2613500,26139,77,29824,sequential
304,1,Trey,2297400,22978,77,29824,sequential
304,2,Will,2267100,22675,77,29824,sequential
304,3,George,2692500,26929,77,29824,sequential
304,4,Jess,2523900,25245,77,29824,sequential
305,0,Marcus,2890700,28913,77,29824,sequential
305,1,Trey,2455000,24554,77,29824,sequential
305,2,Will,2977100,29775,77,29824,sequential
305,3,George,2632700,26332,77,29824,sequential
305,4,Jess,2747700,27480,77,29824,sequential
306,0,Marcus,2833500,28340,77,29824,sequential
306,1,Trey,2662700,26633,77,29824,sequential
306,2,Will,2694600,26949,77,29824,sequential
306,3,George,2510800,25113,77,29824,sequential
306,4,Jess,2507700,25082,77,29824,sequential
307,0,Marcus,2819800,28203,77,29824,sequential
307,1,Trey,2786700,27871,77,29824,sequential
307,2,Will,2691900,26921,77,29824,sequential
307,3,George,2380700,23812,77,29824,sequential
307,4,Jess,2275900,22764,77,29824,sequential
308,0,Marcus,2613600,26140,77,29824,sequential
308,1,Trey,2402900,24033,77,29824,sequential
308,2,Will,2709800,27102,77,29824,sequential
308,3,George,2585600,25860,77,29824,sequential
308,4,Jess,2473600,24740,77,29824,sequential
309,0,Marcus,2520400,25206,77,29824,sequential
309,1,Trey,2526600,25270,77,29824,sequential
309,2,Will,2784100,27845,77,29824,sequential
309,3,George,2305700,23061,77,29824,sequential
309,4,Jess,2296100,22966,77,29824,sequential
310,0,Marcus,2549500,25499,77,29824,sequential
310,1,Trey,2301300,23019,77,29824,sequential
310,2,Will,2913700,29141,77,29824,sequential
310,3,George,2526500,25269,77,29824,sequential
310,4,Jess,2387100,23874,77,29824,sequential
311,0,Marcus,2887800,28880,77,29824,sequential
311,1,Trey,2480800,24812,77,29824,sequential
311,2,Will,2346500,23470,77,29824,sequential
311,3,George,2381200,23816,77,29824,sequential
311,4,Jess,2271300,22716,77,29824,sequential
312,0,Marcus,2534000,25343,77,29824,sequential
312,1,Trey,2472600,24730,77,29824,sequential
312,2,Will,2637300,26377,77,29824,sequential
312,3,George,2464200,24645,77,29824,sequential
312,4,Jess,2711300,27118,77,29824,sequential
313,0,Marcus,2786300,27866,77,29824,sequential
313,1,Trey,2678800,26791,77,29824,sequential
313,2,Will,2422200,24224,77,29824,sequential
313,3,George,2509400,25099,77,29824,sequential
313,4,Jess,2514500,25150,77,29824,sequential
314,0,Marcus,2248800,22492,77,29824,sequential
314,1,Trey,2414400,24148,77,29824,sequential
314,2,Will,2461000,24613,77,29824,sequential
314,3,George,2677100,26774,77,29824,sequential
314,4,Jess,2959100,29595,77,29824,sequential
315,0,Marcus,2467500,24680,77,29824,sequential
315,1,Trey,2825600,28258,77,29824,sequential
315,2,Will,2482500,24830,77,29824,sequential
315,3,George,2280200,22806,77,29824,sequential
315,4,Jess,2583700,25842,77,29824,sequential
316,0,Marcus,2355800,23562,77,29824,sequential
316,1,Trey,2496200,24968,77,29824,sequential
316,2,Will,3008200,30088,77,29824,sequential
316,3,George,2687800,26882,77,29824,sequential
316,4,Jess,2586500,25869,77,29824,sequential
317,0,Marcus,2990000,29907,77,29824,sequential
317,1,Trey,2366300,23668,77,29824,sequential
317,2,Will,2498200,24986,77,29824,sequential
317,3,George,2458100,24585,77,29824,sequential
317,4,Jess,2380400,23809,77,29824,sequential
318,0,Marcus,2987100,29874,79,32136,sequential
318,1,Trey,2327900,23282,77,29824,sequential
318,2,Will,2641600,26419,77,29824,sequential
318,3,George,2406000,24062,77,29824,sequential
318,4,Jess,2588000,25882,77,29824,sequential
319,0,Marcus,2597900,25983,77,29824,sequential
319,1,Trey,2814700,28152,77,29824,sequential
319,2,Will,2593400,25938,77,29824,sequential
319,3,George,2627600,26283,77,29824,sequential
319,4,Jess,2679500,26800,77,29824,sequential
320,0,Marcus,2309800,23103,77,29824,sequential
320,1,Trey,2528400,25288,77,29824,sequential
320,2,Will,2917100,29176,77,29824,sequential
320,3,George,2765800,27661,77,29824,sequential
320,4,Jess,2573500,25739,77,29824,sequential
321,0,Marcus,2511100,25113,77,29824,sequential
321,1,Trey,2375400,23760,77,29824,sequential
321,2,Will,2289500,22900,77,29824,sequential
321,3,George,2557900,25583,77,29824,sequential
321,4,Jess,2677800,26782,77,29824,sequential
322,0,Marcus,2468600,24691,77,29824,sequential
322,1,Trey,2521100,25214,77,29824,sequential
322,2,Will,2834100,28345,77,29824,sequential
322,3,George,2356500,23567,77,29824,sequential
322,4,Jess,2814700,28154,77,29824,sequential
323,0,Marcus,2737900,27383,77,29824,sequential
323,1,Trey,2798300,27989,77,29824,sequential
323,2,Will,2259200,22596,77,29824,sequential
323,3,George,3127700,31280,77,29824,sequential
323,4,Jess,2285900,22864,77,29824,sequential
324,0,Marcus,2600300,26006,77,29824,sequential
324,1,Trey,2479400,24797,77,29824,sequential
324,2,Will,2536500,25370,77,29824,sequential
324,3,George,3045700,30461,77,29824,sequential
324,4,Jess,2822100,28225,77,29824,sequential
325,0,Marcus,2493300,24936,77,29824,sequential
325,1,Trey,2684100,26845,77,29824,sequential
325,2,Will,2516900,25173,77,29824,sequential
325,3,George,2236800,22372,77,29824,sequential
325,4,Jess,2280500,22809,77,29824,sequential
326,0,Marcus,2574200,25746,77,29824,sequential
326,1,Trey,2545300,25457,77,29824,sequential
326,2,Will,2360900,23613,77,29824,sequential
326,3,George,2631500,26320,77,29824,sequential
326,4,Jess,2225700,22260,77,29824,sequential
327,0,Marcus,2282500,22832,77,29824,sequential
327,1,Trey,2292900,22934,77,29824,sequential
327,2,Will,2345700,23461,77,29824,sequential
327,3,George,2703200,27036,77,29824,sequential
327,4,Jess,2387200,23876,77,29824,sequential
328,0,Marcus,2620700,26210,77,29824,sequential
328,1,Trey,2554100,25545,77,29824,sequential
328,2,Will,2712500,27128,77,29824,sequential
328,3,George,2702200,27027,77,29824,sequential
328,4,Jess,2700500,27009,77,29824,sequential
329,0,Marcus,2635300,26357,77,29824,sequential
329,1,Trey,2525400,25259,77,29824,sequential
329,2,Will,2569300,25696,77,29824,sequential
329,3,George,2484300,24848,77,29824,sequential
329,4,Jess,2431400,24315,77,29824,sequential
330,0,Marcus,2241700,22421,77,29824,sequential
330,1,Trey,2459400,24597,77,29824,sequential
330,2,Will,3040000,30404,77,29824,sequential
330,3,George,2518400,25188,77,29824,sequential
330,4,Jess,2504900,25053,77,29824,sequential
331,0,Marcus,2525300,25256,77,29824,sequential
331,1,Trey,2372700,23731,77,29824,sequential
331,2,Will,2246500,22469,77,29824,sequential
331,3,George,3585300,35858,77,29824,sequential
331,4,Jess,2806400,28069,77,29824,sequential
332,0,Marcus,2612100,26125,77,29824,sequential
332,1,Trey,2539800,25403,77,29824,sequential
332,2,Will,2684500,26849,77,29824,sequential
332,3,George,2545600,25459,77,29824,sequential
332,4,Jess,2339500,23398,77,29824,sequential
333,0,Marcus,2655700,26562,77,29824,sequential
333,1,Trey,2344600,23449,77,29824,sequential
333,2,Will,2752700,27531,77,29824,sequential
333,3,George,2478700,24790,77,29824,sequential
333,4,Jess,2367900,23682,77,29824,sequential
334,0,Marcus,2687400,26879,77,29824,sequential
334,1,Trey,2282500,22828,77,29824,sequential
334,2,Will,2599100,25996,77,29824,sequential
334,3,George,2823500,28240,77,29824,sequential
334,4,Jess,2726000,27263,77,29824,sequential
335,0,Marcus,2587900,25884,77,29824,sequential
335,1,Trey,2375600,23759,77,29824,sequential
335,2,Will,2554000,25543,77,29824,sequential
335,3,George,2511500,25119,77,29824,sequential
335,4,Jess,2655900,26565,77,29824,sequential
336,0,Marcus,2612400,26129,77,29824,sequential
336,1,Trey,2997200,29976,77,29824,sequential
336,2,Will,2498400,24989,77,29824,sequential
336,3,George,2644800,26452,77,29824,sequential
336,4,Jess,2337900,23384,77,29824,sequential
337,0,Marcus,2363100,23635,77,29824,sequential
337,1,Trey,2329700,23301,77,29824,sequential
337,2,Will,2686200,26867,77,29824,sequential
337,3,George,2914200,29148,77,29824,sequential
337,4,Jess,2610700,26111,77,29824,sequential
338,0,Marcus,2862500,28629,77,29824,sequential
338,1,Trey,2686500,26869,77,29824,sequential
338,2,Will,2499400,24998,77,29824,sequential
338,3,George,2738600,27391,77,29824,sequential
338,4,Jess,2382700,23832,77,29824,sequential
339,0,Marcus,2463900,24643,77,29824,sequential
339,1,Trey,2872200,28727,79,32136,sequential
339,2,Will,2580400,25808,77,29824,sequential
339,3,George,2324600,23250,77,29824,sequential
339,4,Jess,2896900,28977,77,29824,sequential
340,0,Marcus,2769400,27698,77,29824,sequential
340,1,Trey,2377900,23783,77,29824,sequential
340,2,Will,2353400,23537,77,29824,sequential
340,3,George,2280500,22809,77,29824,sequential
340,4,Jess,2481600,24819,77,29824,sequential
341,0,Marcus,2469800,24701,77,29824,sequential
341,1,Trey,2509200,25096,77,29824,sequential
341,2,Will,2282400,22827,77,29824,sequential
341,3,George,2502200,25026,77,29824,sequential
341,4,Jess,2681100,26815,77,29824,sequential
342,0,Marcus,2446500,24468,77,29824,sequential
342,1,Trey,2316100,23165,77,29824,sequential
342,2,Will,2584000,25844,77,29824,sequential
342,3,George,2547000,25474,77,29824,sequential
342,4,Jess,2317500,23178,77,29824,sequential
343,0,Marcus,2659500,26600,77,29824,sequential
343,1,Trey,2526000,25265,77,29824,sequential
343,2,Will,2421200,24215,77,29824,sequential
343,3,George,2528100,25284,77,29824,sequential
343,4,Jess,2671200,26717,77,29824,sequential
344,0,Marcus,2703600,27042,77,29824,sequential
344,1,Trey,2454100,24546,77,29824,sequential
344,2,Will,2427600,24280,77,29824,sequential
344,3,George,3101100,31015,77,29824,sequential
344,4,Jess,2717900,27184,77,29824,sequential
345,0,Marcus,2395400,23958,77,29824,sequential
345,1,Trey,2731400,27318,77,29824,sequential
345,2,Will,2570600,25710,77,29824,sequential
345,3,George,2408500,24088,77,29824,sequential
345,4,Jess,2425200,24256,77,29824,sequential
346,0,Marcus,2445700,24461,77,29824,sequential
346,1,Trey,2598400,25988,77,29824,sequential
346,2,Will,2410500,24109,77,29824,sequential
346,3,George,2290500,22908,77,29824,sequential
346,4,Jess,2916700,29172,77,29824,sequential
347,0,Marcus,2709800,27105,77,29824,sequential
347,1,Trey,2616300,26167,77,29824,sequential
347,2,Will,2380800,23813,77,29824,sequential
347,3,George,2589300,25897,77,29824,sequential
347,4,Jess,2712700,27131,77,29824,sequential
348,0,Marcus,2349900,23503,77,29824,sequential
348,1,Trey,2617800,26181,77,29824,sequential
348,2,Will,2301000,23012,77,29824,sequential
348,3,George,2461800,24621,77,29824,sequential
348,4,Jess,2616500,26169,77,29824,sequential
349,0,Marcus,2671000,26714,77,29824,sequential
349,1,Trey,2461400,24619,77,29824,sequential
349,2,Will,2845200,28456,77,29824,sequential
349,3,George,2270000,22704,77,29824,sequential
349,4,Jess,2431300,24318,77,29824,sequential
350,0,Marcus,2575300,25757,77,29824,sequential
350,1,Trey,2365900,23663,77,29824,sequential
350,2,Will,2503400,25038,77,29824,sequential
350,3,George,2558000,25586,77,29824,sequential
350,4,Jess,2448200,24485,77,29824,sequential
351,0,Marcus,2747300,27477,77,29824,sequential
351,1,Trey,2345000,23455,77,29824,sequential
351,2,Will,2895100,28956,77,29824,sequential
351,3,George,2522900,25233,77,29824,sequential
351,4,Jess,2501800,25023,77,29824,sequential
352,0,Marcus,2893700,28942,77,29824,sequential
352,1,Trey,2257400,22578,77,29824,sequential
352,2,Will,2473200,24736,77,29824,sequential
352,3,George,2301500,23018,77,29824,sequential
352,4,Jess,2300600,23010,77,29824,sequential
353,0,Marcus,2322900,23232,77,29824,sequential
353,1,Trey,2915200,29157,77,29824,sequential
353,2,Will,2601300,26016,77,29824,sequential
353,3,George,2340400,23408,77,29824,sequential
353,4,Jess,2339700,23401,77,29824,sequential
354,0,Marcus,2578300,25788,77,29824,sequential
354,1,Trey,2568700,25692,77,29824,sequential
354,2,Will,2518800,25192,77,29824,sequential
354,3,George,2519000,25193,77,29824,sequential
354,4,Jess,2369800,23702,77,29824,sequential
355,0,Marcus,2413700,24142,77,29824,sequential
355,1,Trey,2698400,26988,77,29824,sequential
355,2,Will,2336200,23367,77,29824,sequential
355,3,George,2632800,26332,77,29824,sequential
355,4,Jess,2566700,25672,77,29824,sequential
356,0,Marcus,2295000,22954,77,29824,sequential
356,1,Trey,2543900,25443,77,29824,sequential
356,2,Will,3110900,31115,77,29824,sequential
356,3,George,2887800,28883,77,29824,sequential
356,4,Jess,2399300,23996,77,29824,sequential
357,0,Marcus,2415500,24160,77,29824,sequential
357,1,Trey,2692400,26931,77,29824,sequential
357,2,Will,2448200,24487,77,29824,sequential
357,3,George,2454200,24545,77,29824,sequential
357,4,Jess,2573600,25740,77,29824,sequential
358,0,Marcus,2528000,25283,77,29824,sequential
358,1,Trey,2290100,22906,77,29824,sequential
358,2,Will,2435700,24361,77,29824,sequential
358,3,George,2619600,26200,77,29824,sequential
358,4,Jess,2671300,26716,77,29824,sequential
359,0,Marcus,2622700,26230,77,29824,sequential
359,1,Trey,2361900,23623,77,29824,sequential
359,2,Will,2919400,29202,77,29824,sequential
359,3,George,2606900,26073,77,29824,sequential
359,4,Jess,2528000,25283,77,29824,sequential
360,0,Marcus,2624000,26244,77,29824,sequential
360,1,Trey,3018200,30186,79,32136,sequential
360,2,Will,2636600,26371,77,29824,sequential
360,3,George,2897800,28983,77,29824,sequential
360,4,Jess,2601800,26023,77,29824,sequential
361,0,Marcus,2631400,26317,77,29824,sequential
361,1,Trey,2236100,22369,77,29824,sequential
361,2,Will,2629600,26301,77,29824,sequential
361,3,George,2303800,23041,77,29824,sequential
361,4,Jess,2464600,24649,77,29824,sequential
362,0,Marcus,2409900,24102,77,29824,sequential
362,1,Trey,2298800,22992,77,29824,sequential
362,2,Will,2792600,27930,77,29824,sequential
362,3,George,2362800,23632,77,29824,sequential
362,4,Jess,2480500,24809,77,29824,sequential
363,0,Marcus,2621300,26217,77,29824,sequential
363,1,Trey,3325600,33260,77,29824,sequential
363,2,Will,2481900,24823,77,29824,sequential
363,3,George,2820400,28209,77,29824,sequential
363,4,Jess,2307800,23082,77,29824,sequential
364,0,Marcus,2492200,24928,77,29824,sequential
364,1,Trey,2704900,27055,77,29824,sequential
364,2,Will,2723600,27241,77,29824,sequential
364,3,George,2860900,28613,77,29824,sequential
364,4,Jess,2523200,25236,77,29824,sequential
365,0,Marcus,2345100,23456,77,29824,sequential
365,1,Trey,2215500,22159,77,29824,sequential
365,2,Will,2606800,26072,77,29824,sequential
365,3,George,3029200,30295,77,29824,sequential
365,4,Jess,2589700,25902,77,29824,sequential
366,0,Marcus,2597300,25978,77,29824,sequential
366,1,Trey,2437300,24377,77,29824,sequential
366,2,Will,2425300,24257,77,29824,sequential
366,3,George,2572100,25725,77,29824,sequential
366,4,Jess,2759100,27595,77,29824,sequential
367,0,Marcus,2324000,23246,77,29824,sequential
367,1,Trey,2663700,26640,77,29824,sequential
367,2,Will,2913900,29143,77,29824,sequential
367,3,George,2306200,23066,77,29824,sequential
367,4,Jess,2369300,23698,77,29824,sequential
368,0,Marcus,2310400,23107,77,29824,sequential
368,1,Trey,2411400,24117,77,29824,sequential
368,2,Will,2744500,27448,77,29824,sequential
368,3,George,2696700,26971,77,29824,sequential
368,4,Jess,2468400,24687,77,29824,sequential
369,0,Marcus,2663500,26639,77,29824,sequential
369,1,Trey,2456900,24572,77,29824,sequential
369,2,Will,2270300,22707,77,29824,sequential
369,3,George,2357500,23580,77,29824,sequential
369,4,Jess,2475700,24761,77,29824,sequential
370,0,Marcus,2752900,27533,77,29824,sequential
370,1,Trey,2506000,25064,77,29824,sequential
370,2,Will,2655500,26558,77,29824,sequential
370,3,George,2720300,27209,77,29824,sequential
370,4,Jess,2312000,23123,77,29824,sequential
371,0,Marcus,2743200,27438,77,29824,sequential
371,1,Trey,2373700,23741,77,29824,sequential
371,2,Will,2431600,24320,77,29824,sequential
371,3,George,2638100,26387,77,29824,sequential
371,4,Jess,2490500,24907,77,29824,sequential
372,0,Marcus,2267000,22673,77,29824,sequential
372,1,Trey,2235900,22360,77,29824,sequential
372,2,Will,2634700,26350,77,29824,sequential
372,3,George,2414900,24152,77,29824,sequential
372,4,Jess,2352600,23530,77,29824,sequential
373,0,Marcus,2580900,25812,77,29824,sequential
373,1,Trey,2290800,22912,77,29824,sequential
373,2,Will,2535100,25357,77,29824,sequential
373,3,George,2751000,27515,77,29824,sequential
373,4,Jess,2460300,24608,77,29824,sequential
374,0,Marcus,2587400,25878,77,29824,sequential
374,1,Trey,2487600,24882,77,29824,sequential
374,2,Will,2656600,26570,77,29824,sequential
374,3,George,2491400,24917,77,29824,sequential
374,4,Jess,2667100,26674,77,29824,sequential
375,0,Marcus,2601400,26018,77,29824,sequential
375,1,Trey,2390100,23907,77,29824,sequential
375,2,Will,2390000,23903,77,29824,sequential
375,3,George,2606700,26071,77,29824,sequential
375,4,Jess,2782400,27829,77,29824,sequential
376,0,Marcus,2283800,22843,77,29824,sequential
376,1,Trey,2231100,22315,77,29824,sequential
376,2,Will,2623600,26239,77,29824,sequential
376,3,George,2742800,27432,77,29824,sequential
376,4,Jess,2423300,24238,77,29824,sequential
377,0,Marcus,2637300,26377,77,29824,sequential
377,1,Trey,2616600,26169,77,29824,sequential
377,2,Will,2502700,25031,77,29824,sequential
377,3,George,2307200,23075,77,29824,sequential
377,4,Jess,2465000,24654,77,29824,sequential
378,0,Marcus,2305000,23052,77,29824,sequential
378,1,Trey,2581500,25819,77,29824,sequential
378,2,Will,2701300,27016,77,29824,sequential
378,3,George,2636800,26373,77,29824,sequential
378,4,Jess,2652400,26530,77,29824,sequential
379,0,Marcus,2481000,24813,77,29824,sequential
379,1,Trey,2381700,23822,77,29824,sequential
379,2,Will,2678900,26794,77,29824,sequential
379,3,George,2675700,26761,77,29824,sequential
379,4,Jess,2802100,28026,77,29824,sequential
380,0,Marcus,2655700,26562,77,29824,sequential
380,1,Trey,2816000,28164,77,29824,sequential
380,2,Will,2686600,26869,77,29824,sequential
380,3,George,2529400,25298,77,29824,sequential
380,4,Jess,2513700,25142,77,29824,sequential
381,0,Marcus,2696000,26964,77,29824,sequential
381,1,Trey,2589600,25901,77,29824,sequential
381,2,Will,2830400,28308,79,32136,sequential
381,3,George,2835100,28356,77,29824,sequential
381,4,Jess,2433200,24336,77,29824,sequential
382,0,Marcus,2591500,25918,77,29824,sequential
382,1,Trey,2338700,23389,77,29824,sequential
382,2,Will,2562900,25631,77,29824,sequential
382,3,George,2743800,27442,77,29824,sequential
382,4,Jess,2643300,26437,77,29824,sequential
383,0,Marcus,2329600,23299,77,29824,sequential
383,1,Trey,2510600,25110,77,29824,sequential
383,2,Will,2463500,24642,77,29824,sequential
383,3,George,2889800,28903,77,29824,sequential
383,4,Jess,2386600,23871,77,29824,sequential
384,0,Marcus,2647000,26474,77,29824,sequential
384,1,Trey,2386900,23872,77,29824,sequential
384,2,Will,2271100,22715,77,29824,sequential
384,3,George,2811400,28118,77,29824,sequential
384,4,Jess,2423500,24240,77,29824,sequential
385,0,Marcus,2791100,27915,77,29824,sequential
385,1,Trey,2702300,27028,77,29824,sequential
385,2,Will,2541000,25414,77,29824,sequential
