run,candidate_idx,candidate_name,duration_ns,cpu_cycles,system
28,3,George,2501100,25016,secure
28,4,Jess,3181000,31813,secure
29,0,Marcus,2276600,22770,secure
29,1,Trey,2307100,23075,secure
29,2,Will,2300900,23013,secure
29,3,George,2269900,22703,secure
29,4,Jess,2283600,22840,secure
30,0,Marcus,2646000,26465,secure
30,1,Trey,3877800,38785,secure
30,2,Will,3947100,39474,secure
30,3,George,3023400,30240,secure
30,4,Jess,3180400,31808,secure
31,0,Marcus,2426400,24268,secure
31,1,Trey,2816400,28169,secure
31,2,Will,3087700,30882,secure
31,3,George,3561300,35618,secure
31,4,Jess,2508400,25088,secure
32,0,Marcus,2241300,22417,secure
32,1,Trey,2271400,22718,secure
32,2,Will,2252000,22524,secure
32,3,George,2242900,22434,secure
32,4,Jess,2314400,23148,secure
33,0,Marcus,2457900,24583,secure
33,1,Trey,2407000,24075,secure
33,2,Will,3585200,35856,secure
33,3,George,2461300,24617,secure
33,4,Jess,3710600,37111,secure
34,0,Marcus,2487500,24879,secure
34,1,Trey,3629500,36299,secure
34,2,Will,3575400,35918,secure
34,3,George,2874700,28752,secure
34,4,Jess,3276200,32767,secure
35,0,Marcus,3380200,33806,secure
35,1,Trey,3073500,30740,secure
35,2,Will,3358000,33584,secure
35,3,George,2939500,29962,secure
35,4,Jess,3361500,33620,secure
36,0,Marcus,3894700,38951,secure
36,1,Trey,3823200,38237,secure
36,2,Will,2735200,27357,secure
36,3,George,2688400,26888,secure
36,4,Jess,2564200,25646,secure
37,0,Marcus,2794000,27944,secure
37,1,Trey,2745100,27456,secure
37,2,Will,3119800,31204,secure
37,3,George,2982600,29830,secure
37,4,Jess,3213200,32137,secure
38,0,Marcus,2911100,29115,secure
38,1,Trey,3616300,36168,secure
38,2,Will,3489100,34896,secure
38,3,George,4135500,41361,secure
38,4,Jess,4031400,40320,secure
39,0,Marcus,3086900,30873,secure
39,1,Trey,2829600,28302,secure
39,2,Will,2590900,25913,secure
39,3,George,2677100,26775,secure
39,4,Jess,3120100,31204,secure
40,0,Marcus,2540900,25414,secure
40,1,Trey,2974600,29750,secure
40,2,Will,3284600,32851,secure
40,3,George,3141400,31419,secure
40,4,Jess,3031900,30323,secure
41,0,Marcus,3351600,33520,secure
41,1,Trey,3093400,30938,secure
41,2,Will,2643300,26438,secure
41,3,George,2687800,26884,secure
41,4,Jess,2501000,25014,secure
42,0,Marcus,3507200,35078,secure
42,1,Trey,2472500,24729,secure
42,2,Will,3013700,30143,secure
42,3,George,3607700,36081,secure
42,4,Jess,2456800,24572,secure
43,0,Marcus,3526200,35266,secure
43,1,Trey,3711400,37119,secure
43,2,Will,2512500,25128,secure
43,3,George,2928600,29290,secure
43,4,Jess,2650600,26510,secure
44,0,Marcus,2577600,25781,secure
44,1,Trey,3516900,35176,secure
44,2,Will,3475100,34754,secure
44,3,George,3240900,32413,secure
44,4,Jess,3186900,31875,secure
45,0,Marcus,3857800,38583,secure
45,1,Trey,3409500,34099,secure
45,2,Will,4310500,43108,secure
45,3,George,2928500,29290,secure
45,4,Jess,2816000,28166,secure
46,0,Marcus,2725300,27257,secure
46,1,Trey,2680200,26807,secure
46,2,Will,2492200,24925,secure
46,3,George,2738000,27387,secure
46,4,Jess,2609800,26102,secure
47,0,Marcus,3675900,36762,secure
47,1,Trey,4191000,41914,secure
47,2,Will,4068400,40689,secure
47,3,George,3612000,36125,secure
47,4,Jess,2520400,25208,secure
48,0,Marcus,3379500,33800,secure
48,1,Trey,3745800,37463,secure
48,2,Will,2561500,25621,secure
48,3,George,3238500,32389,secure
48,4,Jess,5195400,51958,secure
49,0,Marcus,2906500,29070,secure
49,1,Trey,3627400,36440,secure
49,2,Will,3944700,39452,secure
49,3,George,2868200,28688,secure
49,4,Jess,2392700,23931,secure
50,0,Marcus,2814900,28154,secure
50,1,Trey,2994500,29951,secure
50,2,Will,2645100,26457,secure
50,3,George,3007700,30082,secure
50,4,Jess,2679300,26797,secure
51,0,Marcus,2489600,24901,secure
51,1,Trey,2383700,23841,secure
51,2,Will,2655200,26558,secure
51,3,George,2612300,26127,secure
51,4,Jess,2437100,24375,secure
52,0,Marcus,2994900,29953,secure
52,1,Trey,2895100,28955,secure
52,2,Will,2745300,27457,secure
52,3,George,3176300,31767,secure
52,4,Jess,2922000,29224,secure
53,0,Marcus,3112200,31127,secure
53,1,Trey,2693800,26942,secure
53,2,Will,3158700,31591,secure
53,3,George,2464200,24645,secure
53,4,Jess,2697600,26982,secure
54,0,Marcus,2884100,28846,secure
54,1,Trey,4488800,44892,secure
54,2,Will,2963000,29636,secure
54,3,George,2249600,22500,secure
54,4,Jess,5101700,51022,secure
55,0,Marcus,2591900,25924,secure
55,1,Trey,2650600,26510,secure
55,2,Will,2978800,29792,secure
55,3,George,2637600,26380,secure
55,4,Jess,3094800,30952,secure
56,0,Marcus,2984500,29849,secure
56,1,Trey,3938800,39886,secure
56,2,Will,3879000,38793,secure
56,3,George,4827400,48793,secure
56,4,Jess,4222500,42231,secure
57,0,Marcus,2340700,23411,secure
57,1,Trey,3399300,33998,secure
57,2,Will,2421900,24223,secure
57,3,George,2429900,24304,secure
57,4,Jess,3382300,33827,secure
58,0,Marcus,2383300,23839,secure
58,1,Trey,2664800,26653,secure
58,2,Will,2564000,25644,secure
58,3,George,2782400,27828,secure
58,4,Jess,3096800,30971,secure
59,0,Marcus,2475900,24763,secure
59,1,Trey,2753200,27536,secure
59,2,Will,2327400,23278,secure
59,3,George,2331500,23319,secure
59,4,Jess,2634800,26352,secure
60,0,Marcus,2919300,29199,secure
60,1,Trey,3580400,35809,secure
60,2,Will,2996100,29965,secure
60,3,George,2811300,28118,secure
60,4,Jess,3040200,30405,secure
61,0,Marcus,5680700,57565,secure
61,1,Trey,2984100,29846,secure
61,2,Will,4115300,41159,secure
61,3,George,4099300,40997,secure
61,4,Jess,2709300,27098,secure
62,0,Marcus,3017600,30181,secure
62,1,Trey,2549200,25496,secure
62,2,Will,2856900,28575,secure
62,3,George,2826700,28271,secure
62,4,Jess,3141000,31414,secure
63,0,Marcus,2709400,27100,secure
63,1,Trey,3819800,38203,secure
63,2,Will,2609600,26100,secure
63,3,George,2712100,27126,secure
63,4,Jess,2780500,27809,secure
64,0,Marcus,2601200,26016,secure
64,1,Trey,2524100,25245,secure
64,2,Will,3652900,36534,secure
64,3,George,2394700,23952,secure
64,4,Jess,3131000,31315,secure
65,0,Marcus,3109700,31575,secure
65,1,Trey,3913700,39142,secure
65,2,Will,4348500,43492,secure
65,3,George,4295400,42958,secure
65,4,Jess,3692600,37489,secure
66,0,Marcus,3024700,30252,secure
66,1,Trey,3045200,30456,secure
66,2,Will,3380600,33813,secure
66,3,George,3332200,33327,secure
66,4,Jess,3511000,35114,secure
67,0,Marcus,2853900,28543,secure
67,1,Trey,2714200,27147,secure
67,2,Will,2862000,28625,secure
67,3,George,2739300,27397,secure
67,4,Jess,2698200,26986,secure
68,0,Marcus,2338500,23389,secure
68,1,Trey,2717200,27176,secure
68,2,Will,2445000,24454,secure
68,3,George,4062400,40628,secure
68,4,Jess,3751500,37519,secure
69,0,Marcus,3112700,31132,secure
69,1,Trey,2536200,25366,secure
69,2,Will,3567200,35677,secure
69,3,George,3002500,30029,secure
69,4,Jess,3124300,31248,secure
70,0,Marcus,3096900,30974,secure
70,1,Trey,2255800,22562,secure
70,2,Will,3098700,30993,secure
70,3,George,2462200,24627,secure
70,4,Jess,2378300,23787,secure
71,0,Marcus,3436700,34371,secure
71,1,Trey,2512100,25126,secure
71,2,Will,2582700,25832,secure
71,3,George,2389600,23900,secure
71,4,Jess,3311400,33118,secure
72,0,Marcus,2282000,22825,secure
72,1,Trey,3518400,35189,secure
72,2,Will,2289800,22902,secure
72,3,George,3185800,31862,secure
72,4,Jess,2684900,26853,secure
73,0,Marcus,3031600,30320,secure
73,1,Trey,3743200,37436,secure
73,2,Will,3994800,39952,secure
73,3,George,3619700,36201,secure
73,4,Jess,3824700,38251,secure
74,0,Marcus,2396800,23972,secure
74,1,Trey,2952200,29527,secure
74,2,Will,4562100,45626,secure
74,3,George,2496500,24969,secure
74,4,Jess,3037700,30381,secure
75,0,Marcus,2352200,23527,secure
75,1,Trey,3047600,30480,secure
75,2,Will,3274800,32754,secure
75,3,George,2472400,24730,secure
75,4,Jess,2515300,25158,secure
76,0,Marcus,2913000,29134,secure
76,1,Trey,2432800,24332,secure
76,2,Will,3188900,31893,secure
76,3,George,3112700,31131,secure
76,4,Jess,3531400,35318,secure
77,0,Marcus,2546600,25471,secure
77,1,Trey,3358100,33584,secure
77,2,Will,3548700,35492,secure
77,3,George,2607800,26082,secure
77,4,Jess,3464400,34648,secure
78,0,Marcus,2703500,27039,secure
78,1,Trey,2600400,26008,secure
78,2,Will,2936900,29374,secure
78,3,George,3449600,34501,secure
78,4,Jess,2699300,26997,secure
79,0,Marcus,2313500,23139,secure
79,1,Trey,2429500,24299,secure
79,2,Will,2487200,24876,secure
79,3,George,2529800,25302,secure
79,4,Jess,2334200,23346,secure
80,0,Marcus,3054200,30547,secure
80,1,Trey,3037800,30382,secure
80,2,Will,3075000,30754,secure
80,3,George,2413100,24136,secure
80,4,Jess,3351800,33521,secure
81,0,Marcus,3283900,32843,secure
81,1,Trey,3078800,30794,secure
81,2,Will,2537400,25378,secure
81,3,George,2546100,25466,secure
81,4,Jess,3930300,39307,secure
82,0,Marcus,4490400,44909,secure
82,1,Trey,2673200,26736,secure
82,2,Will,2305500,23059,secure
82,3,George,2311200,23116,secure
82,4,Jess,2558200,25586,secure
83,0,Marcus,2340700,23411,secure
83,1,Trey,2595900,25963,secure
83,2,Will,3804500,38049,secure
83,3,George,3720600,37211,secure
83,4,Jess,2812900,28133,secure
84,0,Marcus,3143400,31438,secure
84,1,Trey,3271200,32716,secure
84,2,Will,4201200,42017,secure
84,3,George,3515500,35159,secure
84,4,Jess,3713300,37139,secure
85,0,Marcus,2541400,25416,secure
85,1,Trey,4158900,41592,secure
85,2,Will,4045900,40463,secure
85,3,George,2384500,23848,secure
85,4,Jess,2413500,24139,secure
86,0,Marcus,3125000,31255,secure
86,1,Trey,2280700,22811,secure
86,2,Will,2312900,23134,secure
86,3,George,2837000,28374,secure
86,4,Jess,3155500,31559,secure
87,0,Marcus,4592300,45929,secure
87,1,Trey,4031800,40321,secure
87,2,Will,4848400,48488,secure
87,3,George,4430800,44312,secure
87,4,Jess,2942300,29977,secure
88,0,Marcus,4324500,43248,secure
88,1,Trey,3624000,36245,secure
88,2,Will,4183000,41833,secure
88,3,George,2586600,25871,secure
88,4,Jess,3718000,37727,secure
89,0,Marcus,2613300,26138,secure
89,1,Trey,2519100,25195,secure
89,2,Will,2452800,24532,secure
89,3,George,3278700,32791,secure
89,4,Jess,4186000,41865,secure
90,0,Marcus,3572100,35726,secure
90,1,Trey,2491900,24923,secure
90,2,Will,2779600,27800,secure
90,3,George,3958600,39591,secure
90,4,Jess,2987300,29877,secure
91,0,Marcus,3149300,31497,secure
91,1,Trey,3798600,37989,secure
91,2,Will,3709200,37096,secure
91,3,George,2600900,26013,secure
91,4,Jess,3255500,32559,secure
92,0,Marcus,3770300,37708,secure
92,1,Trey,3231300,32317,secure
92,2,Will,2857000,28574,secure
92,3,George,3516500,35169,secure
92,4,Jess,3364000,33645,secure
93,0,Marcus,2846100,28465,secure
93,1,Trey,3296800,32972,secure
93,2,Will,2446300,24467,secure
93,3,George,2999900,30003,secure
93,4,Jess,3188900,31893,secure
94,0,Marcus,2461600,24619,secure
94,1,Trey,2480600,24810,secure
94,2,Will,3357900,33739,secure
94,3,George,2566500,25670,secure
94,4,Jess,3201400,32018,secure
95,0,Marcus,5350800,53512,secure
95,1,Trey,4942400,49428,secure
95,2,Will,4636400,46368,secure
95,3,George,4496600,45579,secure
95,4,Jess,2990000,30743,secure
96,0,Marcus,4448000,44485,secure
96,1,Trey,2390100,23905,secure
96,2,Will,4095200,40957,secure
96,3,George,2883800,28844,secure
96,4,Jess,2642100,26425,secure
97,0,Marcus,2738600,27391,secure
97,1,Trey,2489800,24903,secure
97,2,Will,3180800,31814,secure
97,3,George,2395400,23958,secure
97,4,Jess,3637900,37130,secure
98,0,Marcus,4423200,44235,secure
98,1,Trey,3365200,33657,secure
98,2,Will,3029800,30856,secure
98,3,George,3757800,37581,secure
98,4,Jess,3218100,32186,secure
99,0,Marcus,3831900,38323,secure
99,1,Trey,4085900,40863,secure
99,2,Will,3112200,31127,secure
99,3,George,2883100,28835,secure
99,4,Jess,2848900,28493,secure
100,0,Marcus,3668500,36690,secure
100,1,Trey,3134500,31349,secure
100,2,Will,3397400,33979,secure
100,3,George,3958500,39589,secure
100,4,Jess,3677600,36781,secure
101,0,Marcus,3600600,36010,secure
101,1,Trey,2761900,27624,secure
101,2,Will,3137300,31377,secure
101,3,George,3260400,32607,secure
101,4,Jess,3029700,30300,secure
102,0,Marcus,2341400,23417,secure
102,1,Trey,2686600,26870,secure
102,2,Will,3142900,31434,secure
102,3,George,2758200,27586,secure
102,4,Jess,2692500,26930,secure
103,0,Marcus,2638000,26384,secure
103,1,Trey,4432000,44324,secure
103,2,Will,4349800,43504,secure
103,3,George,2739400,27399,secure
103,4,Jess,2417300,24177,secure
104,0,Marcus,2829000,28295,secure
104,1,Trey,3072300,30728,secure
104,2,Will,3091600,30920,secure
104,3,George,2694400,26949,secure
104,4,Jess,2874900,28755,secure
105,0,Marcus,3365400,33659,secure
105,1,Trey,2524700,25250,secure
105,2,Will,3383600,33840,secure
105,3,George,2423900,24244,secure
105,4,Jess,2514000,25144,secure
106,0,Marcus,3367400,33679,secure
106,1,Trey,2772400,27729,secure
106,2,Will,2977100,29776,secure
106,3,George,2756000,27565,secure
106,4,Jess,2589000,25896,secure
107,0,Marcus,2901200,29016,secure
107,1,Trey,2930200,29305,secure
107,2,Will,2652700,26532,secure
107,3,George,2484600,24850,secure
107,4,Jess,2938100,29385,secure
108,0,Marcus,4415300,45701,secure
108,1,Trey,3904300,39048,secure
108,2,Will,2740100,27405,secure
108,3,George,2814300,28147,secure
108,4,Jess,2366000,23664,secure
109,0,Marcus,2466100,24665,secure
109,1,Trey,2851200,28518,secure
109,2,Will,2542800,25432,secure
109,3,George,3203500,32039,secure
109,4,Jess,2429500,24300,secure
110,0,Marcus,2963000,30389,secure
110,1,Trey,3332900,33331,secure
110,2,Will,3163800,31642,secure
110,3,George,2877300,28776,secure
110,4,Jess,3158400,31588,secure
111,0,Marcus,2446500,24470,secure
111,1,Trey,3812700,38131,secure
111,2,Will,2727400,27279,secure
111,3,George,2559300,25596,secure
111,4,Jess,3696000,36964,secure
112,0,Marcus,3366700,33672,secure
112,1,Trey,3099000,30996,secure
112,2,Will,4095600,40962,secure
112,3,George,3493800,34944,secure
112,4,Jess,3643200,36437,secure
113,0,Marcus,2698900,26994,secure
113,1,Trey,3098400,30989,secure
113,2,Will,3053700,30541,secure
113,3,George,3115900,31163,secure
113,4,Jess,3223300,32237,secure
114,0,Marcus,2944500,29450,secure
114,1,Trey,2520600,25210,secure
114,2,Will,3259100,32597,secure
114,3,George,3294700,32952,secure
114,4,Jess,3252100,32525,secure
115,0,Marcus,2587200,25876,secure
115,1,Trey,2701400,27018,secure
115,2,Will,2862700,28631,secure
115,3,George,2706700,27072,secure
115,4,Jess,2375200,23756,secure
116,0,Marcus,2778000,27784,secure
116,1,Trey,3542200,35427,secure
116,2,Will,2841700,28422,secure
116,3,George,2787100,27876,secure
116,4,Jess,3911500,39119,secure
117,0,Marcus,3315600,33160,secure
117,1,Trey,2722500,27230,secure
117,2,Will,2668100,26685,secure
117,3,George,2780900,27813,secure
117,4,Jess,3167300,31678,secure
118,0,Marcus,2585300,25858,secure
118,1,Trey,2630900,26314,secure
118,2,Will,2971100,29716,secure
118,3,George,2572800,25733,secure
118,4,Jess,3064500,30649,secure
119,0,Marcus,3560400,35610,secure
119,1,Trey,4460000,44605,secure
119,2,Will,2674800,26753,secure
119,3,George,2926600,29272,secure
119,4,Jess,2687200,26876,secure
120,0,Marcus,2650400,26509,secure
120,1,Trey,2950400,29510,secure
120,2,Will,2406400,24068,secure
120,3,George,2465800,24663,secure
120,4,Jess,2565500,25659,secure
121,0,Marcus,4355500,43559,secure
121,1,Trey,2287600,22880,secure
121,2,Will,4110600,41110,secure
121,3,George,3845400,38459,secure
121,4,Jess,3778200,37788,secure
122,0,Marcus,2807300,28077,secure
122,1,Trey,2622600,26231,secure
122,2,Will,2942500,29430,secure
122,3,George,2580600,25812,secure
122,4,Jess,2652600,26531,secure
123,0,Marcus,2328300,23287,secure
123,1,Trey,4141400,41418,secure
123,2,Will,4013700,40141,secure
123,3,George,2408300,24088,secure
123,4,Jess,4155700,41561,secure
124,0,Marcus,3108600,31091,secure
124,1,Trey,3167500,31679,secure
124,2,Will,3181200,31818,secure
124,3,George,2392400,23928,secure
124,4,Jess,3443400,34440,secure
125,0,Marcus,2530000,25305,secure
125,1,Trey,2320600,23210,secure
125,2,Will,2883900,29479,secure
125,3,George,2903400,29631,secure
125,4,Jess,2545700,25462,secure
126,0,Marcus,3443800,34441,secure
126,1,Trey,2394100,23946,secure
126,2,Will,2780700,27811,secure
126,3,George,3370300,33708,secure
126,4,Jess,2371900,23723,secure
127,0,Marcus,2419500,24200,secure
127,1,Trey,2791400,27919,secure
127,2,Will,2387800,23883,secure
127,3,George,3208800,32092,secure
127,4,Jess,2333100,23335,secure
128,0,Marcus,2270600,22711,secure
128,1,Trey,2315200,23156,secure
128,2,Will,2284900,22853,secure
128,3,George,2269000,22695,secure
128,4,Jess,2296200,22966,secure
129,0,Marcus,2319900,23203,secure
129,1,Trey,2266000,22665,secure
129,2,Will,2308600,23090,secure
129,3,George,2247800,22481,secure
129,4,Jess,2279400,22797,secure
130,0,Marcus,2909900,29103,secure
130,1,Trey,4715800,47162,secure
130,2,Will,2597200,25977,secure
130,3,George,3424100,34245,secure
130,4,Jess,4023700,40241,secure
131,0,Marcus,2311700,23121,secure
131,1,Trey,2905100,29057,secure
131,2,Will,2879300,28797,secure
131,3,George,2461900,24624,secure
131,4,Jess,2507900,25085,secure
132,0,Marcus,2333500,23339,secure
132,1,Trey,2692100,26926,secure
132,2,Will,2346400,23468,secure
132,3,George,2384500,23850,secure
132,4,Jess,2343800,23443,secure
133,0,Marcus,4102400,41029,secure
133,1,Trey,2738000,27386,secure
133,2,Will,2616500,26169,secure
133,3,George,2597600,25980,secure
133,4,Jess,3390600,33911,secure
134,0,Marcus,4353500,43539,secure
134,1,Trey,4396100,43965,secure
134,2,Will,4394800,43953,secure
134,3,George,2810200,28106,secure
134,4,Jess,4414800,44153,secure
135,0,Marcus,2829700,28302,secure
135,1,Trey,3903100,39625,secure
135,2,Will,3200700,32011,secure
135,3,George,2482100,24825,secure
135,4,Jess,2402900,24034,secure
136,0,Marcus,2365300,23657,secure
136,1,Trey,2617600,26180,secure
136,2,Will,2258100,22585,secure
136,3,George,2316900,23174,secure
136,4,Jess,2465900,24663,secure
137,0,Marcus,2762500,27629,secure
137,1,Trey,3984200,39848,secure
137,2,Will,3932300,39771,secure
137,3,George,2506000,25064,secure
137,4,Jess,2785600,27861,secure
138,0,Marcus,3076400,30768,secure
138,1,Trey,2627500,26281,secure
138,2,Will,3701600,37020,secure
138,3,George,3041200,30416,secure
138,4,Jess,3350500,33510,secure
139,0,Marcus,3065300,30659,secure
139,1,Trey,2658700,26591,secure
139,2,Will,3042000,30424,secure
139,3,George,3518700,35191,secure
139,4,Jess,3519500,35200,secure
140,0,Marcus,2925900,29263,secure
140,1,Trey,2459100,24596,secure
140,2,Will,2998900,29994,secure
140,3,George,2756500,27570,secure
140,4,Jess,2518200,25188,secure
141,0,Marcus,4216000,42164,secure
141,1,Trey,3051300,30519,secure
141,2,Will,2408000,24085,secure
141,3,George,3675300,36758,secure
141,4,Jess,2313500,23140,secure
142,0,Marcus,2865100,28656,secure
142,1,Trey,4001500,40695,secure
142,2,Will,3216200,32166,secure
142,3,George,2627200,26276,secure
142,4,Jess,2843500,28440,secure
143,0,Marcus,3043000,30436,secure
143,1,Trey,2811300,28120,secure
143,2,Will,2578500,25789,secure
143,3,George,3272600,32732,secure
143,4,Jess,2818300,28188,secure
144,0,Marcus,2549500,25501,secure
144,1,Trey,2602500,26029,secure
144,2,Will,2796900,27974,secure
144,3,George,2892800,28933,secure
144,4,Jess,2322400,23228,secure
145,0,Marcus,2755600,27561,secure
145,1,Trey,2545100,25455,secure
145,2,Will,2490400,24908,secure
145,3,George,2642600,26430,secure
145,4,Jess,3323300,33237,secure
146,0,Marcus,2334500,23350,secure
146,1,Trey,2513700,25142,secure
146,2,Will,2808700,28091,secure
146,3,George,2493100,24935,secure
146,4,Jess,2397000,23974,secure
147,0,Marcus,2572800,25732,secure
147,1,Trey,2559300,25598,secure
147,2,Will,3715300,37157,secure
147,3,George,3128000,31286,secure
147,4,Jess,2879500,28799,secure
148,0,Marcus,2430900,24314,secure
148,1,Trey,2359200,23596,secure
148,2,Will,2984400,29848,secure
148,3,George,2407700,24082,secure
148,4,Jess,3010100,30106,secure
149,0,Marcus,3075200,30755,secure
149,1,Trey,2484000,24845,secure
149,2,Will,2389500,23899,secure
149,3,George,2686600,26871,secure
149,4,Jess,2744200,27446,secure
150,0,Marcus,2498700,24991,secure
150,1,Trey,2312000,23124,secure
150,2,Will,2794600,27951,secure
150,3,George,2580900,25813,secure
150,4,Jess,2507400,25077,secure
151,0,Marcus,2551100,25516,secure
151,1,Trey,2558300,25589,secure
151,2,Will,2554400,25549,secure
151,3,George,2586500,25870,secure
151,4,Jess,2471600,24722,secure
152,0,Marcus,2313800,23142,secure
152,1,Trey,2547300,25479,secure
152,2,Will,2901500,29020,secure
152,3,George,2659600,26600,secure
152,4,Jess,2858300,28588,secure
153,0,Marcus,3305300,33057,secure
153,1,Trey,2475400,24758,secure
153,2,Will,2780500,27810,secure
153,3,George,3370800,33712,secure
153,4,Jess,2616800,26172,secure
154,0,Marcus,3776400,37769,secure
154,1,Trey,4007900,40084,secure
154,2,Will,2363900,23643,secure
154,3,George,2390200,23908,secure
154,4,Jess,2489000,24894,secure
155,0,Marcus,3212200,32127,secure
155,1,Trey,2516100,25165,secure
155,2,Will,3049700,30501,secure
155,3,George,2256500,22570,secure
155,4,Jess,2492700,24931,secure
156,0,Marcus,2535100,25356,secure
156,1,Trey,2869600,28701,secure
156,2,Will,2284400,22849,secure
156,3,George,2445800,24462,secure
156,4,Jess,2371400,23719,secure
157,0,Marcus,3466200,34666,secure
157,1,Trey,2590300,25909,secure
157,2,Will,3924900,39254,secure
157,3,George,3007800,30083,secure
157,4,Jess,2291700,22920,secure
158,0,Marcus,3973300,39737,secure
